node1,node2,length,startLon,startLat,endLon,endLat,startNodeL,endNodeL,startYear,endYear
620,621,0.000838970358710056,-79.1836157253699,-0.252785888255415,-79.1868115223972,-0.25320276734768,0.999693214628016,0.997738763630211,2019.9948423045,2019.9967967555
580,584,0.000796630618014937,-79.8919911835994,-2.05466027124832,-79.891689873588,-2.05450287724087,0.998427469542346,0.997630838924331,2019.99610804958,2019.9969046802
893,916,0.000931917880666933,-79.892601830866,-2.05553788120137,-79.8919941679877,-2.05506574903722,0.998523676408335,0.997591758527668,2019.99601184272,2019.9969437606
592,697,0.0127360082838684,-79.8939254061155,-2.05503066618323,-79.8946088570511,-2.055950194554,1.01030274901948,0.997566740735614,2019.98423277011,2019.99696877839
916,923,0.000124524527698844,-79.8919941679877,-2.05506574903722,-79.8913522284902,-2.05506229616734,0.997591758527668,0.997467233999969,2019.9969437606,2019.99706828513
714,721,0.00654739190174125,-79.8949492878449,-2.05450089510792,-79.8927965802589,-2.05437658078796,1.00373082896776,0.997409675599445,2019.99080469016,2019.99712584353
584,588,0.000268075759556452,-79.891689873588,-2.05450287724087,-79.8920923303342,-2.05556994015396,0.997630838924331,0.997362763164775,2019.9969046802,2019.99717275596
803,804,0.00602291668077859,-80.6730597565977,-1.0039385395404,-80.6724659021604,-1.00413879600266,1.0054792902391,0.997340059334376,2019.98905622889,2019.99719545979
839,844,0.000602323820006467,-80.6733097253626,-1.00453635726575,-80.672892898452,-1.00455392088636,0.997933358631022,0.997331034811016,2019.99660216049,2019.99720448431
892,936,0.00866885678571205,-79.8930402433762,-2.05702283065088,-79.8922754410726,-2.05565975899503,1.00594152539582,0.997272668610104,2019.98859399373,2019.99726285052
992,993,0.00282914930088485,-80.3911624304074,-2.14359727202078,-80.7602557561258,-2.16035375123135,1.00232482588765,0.997244354526047,2019.99221069324,2019.9972911646
916,917,0.000367652535001817,-79.8919941679877,-2.05506574903722,-79.8927255756687,-2.05486222175072,0.997591758527668,0.997224105992666,2019.9969437606,2019.99731141313
844,845,0.00019345534443016,-80.672892898452,-1.00455392088636,-80.6728043759371,-1.00454420465986,0.997331034811016,0.997137579466586,2019.99720448431,2019.99739793966
594,595,0.00756627258137055,-79.8934616774872,-2.05499801145581,-79.8932221207852,-2.05486089559659,1.00464772903869,0.997081456457321,2019.98988779009,2019.99745406267
923,924,0.000396480980334624,-79.8913522284902,-2.05506229616734,-79.8950004606718,-2.055054950094,0.997467233999969,0.997070753019635,2019.99706828513,2019.99746476611
975,986,0.00522476802164173,-79.8926260607389,-2.05604589412071,-79.8926971357522,-2.05550197035986,1.00228103413059,0.997056266108948,2019.992254485,2019.99747925302
616,617,0.00173384019535106,-79.8917318436113,-2.05273724201473,-79.8903877491371,-2.05272299295639,0.998799824405646,0.997055039646153,2019.99573569472,2019.99748047948
936,942,0.000232208950822099,-79.8922754410726,-2.05565975899503,-79.8923092648441,-2.05567877770341,0.997272668610104,0.997040459659282,2019.99726285052,2019.99749505947
992,1006,0.00288413268581511,-80.3911624304074,-2.14359727202078,-79.8535742385841,-3.51542721432516,1.00232482588765,0.997030831307589,2019.99221069324,2019.99750468782
845,846,0.000135524551597599,-80.6728043759371,-1.00454420465986,-80.6728739880371,-1.0046842297331,0.997137579466586,0.997002054914988,2019.99739793966,2019.99753346421
846,860,6.19908584208462e-05,-80.6728739880371,-1.0046842297331,-80.6730173585456,-1.00459194511499,0.997002054914988,0.996940064056567,2019.99753346421,2019.99759545507
621,633,0.000835147850226536,-79.1868115223972,-0.25320276734768,-79.1861322109246,-0.254891447934293,0.997738763630211,0.996903615779985,2019.9967967555,2019.99763190335
936,937,0.000386290398300071,-79.8922754410726,-2.05565975899503,-79.8929708266112,-2.05642437774831,0.997272668610104,0.996886378211804,2019.99726285052,2019.99764914091
520,521,0.00594974006750593,-79.8077138563192,-1.02282952764403,-80.6722709129626,-1.00358247174134,1.00375061887126,0.996675850548453,2019.99078490025,2019.99785966858
735,738,0.00325011174282941,-79.8923069538011,-2.05542540936421,-79.8928426950661,-2.05575968573075,0.999889524077911,0.996639412335082,2019.99464599505,2019.99789610679
943,944,0.000492475668070425,-79.8933487948538,-2.05578109032227,-78.7720777003301,-1.97795209960603,0.996394289472214,0.9965189679403,2019.99814122965,2019.99801655119
588,589,0.000851748294637966,-79.8920923303342,-2.05556994015396,-79.8919520339982,-2.05529666704889,0.997362763164775,0.996511014870137,2019.99717275596,2019.99802450426
923,927,0.000997323880927548,-79.8913522284902,-2.05506229616734,-79.8913424779097,-2.05524488606796,0.997467233999969,0.996469910119042,2019.99706828513,2019.99806560901
543,544,0.000793866519728792,-78.8274575452287,0.00912032191144242,-78.3081235477222,0.426100101010553,0.997788752379282,0.996441448826302,2019.99674676675,2019.9980940703
942,943,0.000646170187068029,-79.8923092648441,-2.05567877770341,-79.8933487948538,-2.05578109032227,0.997040459659282,0.996394289472214,2019.99749505947,2019.99814122965
739,740,0.00469227122905536,-79.5440354814826,-1.48933573815146,-78.2935905858668,0.436213587997079,1.00261925218249,0.99638600280102,2019.99191626694,2019.99814951632
734,799,0.00864633695483508,-79.8909325718484,-2.05660034686474,-79.8921339509407,-2.05709238015782,1.00501012931495,0.996363792360117,2019.98952538981,2019.99817172677
721,723,0.00149999297291759,-79.8927965802589,-2.05437658078796,-79.2565431890051,-3.99545870137671,0.997409675599445,0.996320501346588,2019.99712584353,2019.99821501778
893,894,0.00220786410626517,-79.892601830866,-2.05553788120137,-79.89299431816,-2.05561386680455,0.998523676408335,0.99631581230207,2019.99601184272,2019.99821970682
927,932,0.000451780307805572,-79.8913424779097,-2.05524488606796,-79.8921283252939,-2.05399458400397,0.996469910119042,0.996307982912518,2019.99806560901,2019.99822753621
860,867,0.000637509051229612,-80.6730173585456,-1.00459194511499,-80.6731622414793,-1.00462645887063,0.996940064056567,0.996302555005337,2019.99759545507,2019.99823296412
688,693,0.00202289762579355,-79.8940115357712,-2.05756031501226,-79.8930584165039,-2.05535820408467,0.998059828451938,0.996295270207801,2019.99647569067,2019.99824024892
846,847,0.000737194487070214,-80.6728739880371,-1.0046842297331,-80.6727199887106,-1.00479300966321,0.997002054914988,0.996264860427918,2019.99753346421,2019.9982706587
1008,1009,7.6332409789881e-05,-79.8533523502921,-3.51545331350625,-79.8529643124051,-3.51639272805252,0.995908840871511,0.99625252176367,2019.99862667825,2019.99828299736
799,800,0.00019521157197544,-79.8921339509407,-2.05709238015782,-79.8928923217431,-2.05827650274234,0.996363792360117,0.996168580788142,2019.99817172677,2019.99836693834
621,622,0.00189033857562282,-79.1868115223972,-0.25320276734768,-79.3066441860764,0.716691922169842,0.997738763630211,0.996158234207007,2019.9967967555,2019.99837728492
555,556,0.00198627753659442,-79.8919308959128,-2.0541775871347,-79.8920359303574,-2.05400625359301,0.999092539074328,0.996057329356039,2019.99544298005,2019.99847818977
1006,1008,0.000561414355280565,-79.8535742385841,-3.51542721432516,-79.8533523502921,-3.51545331350625,0.997030831307589,0.995908840871511,2019.99750468782,2019.99862667825
974,988,0.0110695046563227,-79.892968193102,-2.05579868821957,-79.8921469637832,-2.05502349010318,1.00696175391207,0.995892249255752,2019.98757376521,2019.99864326987
680,685,0.00320876899543221,-79.8931377293537,-2.05542984291714,-79.892468403563,-2.05483611852807,0.999077224344144,0.995868607575249,2019.99545829478,2019.99866691155
942,959,0.00117699456406772,-79.8923092648441,-2.05567877770341,-79.8926128991245,-2.05379565309226,0.997040459659282,0.995863465095214,2019.99749505947,2019.99867205403
993,994,0.000240676052399746,-80.7602557561258,-2.16035375123135,-80.7609628543807,-2.16097450072425,0.997244354526047,0.995842770898268,2019.9972911646,2019.99869274823
707,708,0.0106173215856317,-79.894718491107,-2.05436056268227,-79.8936307729628,-2.05456131064446,1.00636810118912,0.995810536727927,2019.98816741794,2019.9987249824
804,816,0.00155374397780661,-80.6724659021604,-1.00413879600266,-80.6718688228894,-1.00416662354673,0.997340059334376,0.995786315356569,2019.99719545979,2019.99874920377
714,715,0.00813132819565254,-79.8949492878449,-2.05450089510792,-79.8940276690312,-2.05498627776888,1.00373082896776,0.995689604803294,2019.99080469016,2019.99884591432
595,604,0.00140161327901855,-79.8932221207852,-2.05486089559659,-79.8938844242918,-2.05557689258401,0.997081456457321,0.995679843178302,2019.99745406267,2019.99885567595
847,848,0.000608042395263131,-80.6727199887106,-1.00479300966321,-80.6726960220743,-1.00494653888216,0.996264860427918,0.995656818032655,2019.9982706587,2019.99887870109
633,634,0.00118008645547074,-79.1861322109246,-0.254891447934293,-79.1845172903892,-0.253841615163449,0.996903615779985,0.995636581385979,2019.99763190335,2019.99889893774
671,672,0.00234758539522528,-79.8946799232445,-2.0558749823635,-79.8942415332531,-2.0562430485314,0.997948887797098,0.995601302401873,2019.99658663133,2019.99893421672
620,650,0.00338931626400207,-79.1836157253699,-0.252785888255415,-79.1862531004251,-0.255170442670112,0.999693214628016,0.995550434158644,2019.9948423045,2019.99898508497
867,868,0.00076102444877546,-80.6731622414793,-1.00462645887063,-80.6724956932344,-1.00403674536461,0.996302555005337,0.995541530556562,2019.99823296412,2019.99899398857
595,596,0.00157397597299858,-79.8932221207852,-2.05486089559659,-79.8934954112327,-2.05478624936083,0.997081456457321,0.995507480484322,2019.99745406267,2019.99902803864
894,895,0.00084058958548372,-79.89299431816,-2.05561386680455,-79.8917089220511,-2.05511184110096,0.99631581230207,0.995475222716586,2019.99821970682,2019.99906029641
959,960,0.000454872855683242,-79.8926128991245,-2.05379565309226,-79.8927262811475,-2.0540573750772,0.995863465095214,0.995408592239531,2019.99867205403,2019.99912692689
816,817,0.000378454126160999,-80.6718688228894,-1.00416662354673,-80.671738233117,-1.00409434521966,0.995786315356569,0.995407861230408,2019.99874920377,2019.9991276579
544,545,0.00066549815342154,-78.3081235477222,0.426100101010553,-78.288308564858,0.443494693406662,0.996441448826302,0.995400127860105,2019.9980940703,2019.99913539127
816,836,0.00076583225724558,-80.6718688228894,-1.00416662354673,-80.6729255463723,-1.00382379068629,0.995786315356569,0.995307481999761,2019.99874920377,2019.99922803713
763,764,0.00283143729050384,-79.5446778763001,-1.49000699102618,-79.5438556597558,-1.48857054629609,0.999446783042028,0.995303853125331,2019.99508873608,2019.999231666
723,724,0.000656138838349141,-79.2565431890051,-3.99545870137671,-79.2564770240383,-3.99569632425517,0.996320501346588,0.995301110531468,2019.99821501778,2019.99923440859
927,928,0.00119518992005374,-79.8913424779097,-2.05524488606796,-79.8912739355743,-2.05537258816242,0.996469910119042,0.995274720198988,2019.99806560901,2019.99926079893
937,938,0.00161216344420123,-79.8929708266112,-2.05642437774831,-79.8923575819017,-2.05634857170747,0.996886378211804,0.995274214767603,2019.99764914091,2019.99926130436
975,976,0.00703243271015008,-79.8926260607389,-2.05604589412071,-79.8906078676205,-2.05366906324089,1.00228103413059,0.99524860142044,2019.992254485,2019.99928691771
938,939,2.88866036127766e-05,-79.8923575819017,-2.05634857170747,-79.8920967662193,-2.0563895440742,0.995274214767603,0.99524532816399,2019.99926130436,2019.99929019096
917,918,0.00198341555697756,-79.8927255756687,-2.05486222175072,-79.8924884284431,-2.05481852914284,0.997224105992666,0.995240690435689,2019.99731141313,2019.99929482869
840,842,0.000258047793173843,-80.6718910564352,-1.00304819539798,-80.6724026073736,-1.00220198816111,0.994816659187664,0.995152829616004,2019.99971885994,2019.99938268951
763,786,0.00294013522218572,-79.5446778763001,-1.49000699102618,-79.5446987463745,-1.48972166155935,0.999446783042028,0.995149631255227,2019.99508873608,2019.99938588787
764,765,0.000192775341541385,-79.5438556597558,-1.48857054629609,-79.5427953182783,-1.48806309574807,0.995303853125331,0.99511107778379,2019.999231666,2019.99942444134
932,934,0.000929112692164891,-79.8921283252939,-2.05399458400397,-79.8910471511654,-2.05207942298413,0.996307982912518,0.995089017119071,2019.99822753621,2019.99944650201
604,605,0.000595075117895139,-79.8938844242918,-2.05557689258401,-79.893579877628,-2.05563785758141,0.995679843178302,0.995084768060407,2019.99885567595,2019.99945075107
786,787,0.000287732032258181,-79.5446987463745,-1.48972166155935,-79.5444458092018,-1.48974881132947,0.995149631255227,0.995084202254121,2019.99938588787,2019.99945131687
604,609,0.000608728165663819,-79.8938844242918,-2.05557689258401,-79.8940192831561,-2.05715074220152,0.995679843178302,0.995071115012639,2019.99885567595,2019.99946440411
943,955,0.00132641575522929,-79.8933487948538,-2.05578109032227,-79.8931972814243,-2.05591139266824,0.996394289472214,0.995067873716984,2019.99814122965,2019.99946764541
804,805,0.00233311743857267,-80.6724659021604,-1.00413879600266,-80.6724964807023,-1.00411461885111,0.997340059334376,0.995062926548378,2019.99719545979,2019.99947259258
633,641,0.0019456185093345,-79.1861322109246,-0.254891447934293,-79.1851289686694,-0.254105858706158,0.996903615779985,0.995033208459199,2019.99763190335,2019.99950231067
697,698,0.00255800439837162,-79.8946088570511,-2.055950194554,-79.8950486093418,-2.05495986291043,0.997566740735614,0.995008736337242,2019.99696877839,2019.99952678279
764,780,0.000347868396821993,-79.5438556597558,-1.48857054629609,-79.5440079076005,-1.49004631354867,0.995303853125331,0.995000660663388,2019.999231666,2019.99953485846
740,747,0.00090000138933044,-78.2935905858668,0.436213587997079,-78.2887393060321,0.442295875401103,0.99638600280102,0.994972431924992,2019.99814951632,2019.9995630872
817,818,0.000445343530011466,-80.671738233117,-1.00409434521966,-80.6739832202468,-1.00261451820746,0.995407861230408,0.994962517700396,2019.9991276579,2019.99957300143
959,968,0.000907231414920773,-79.8926128991245,-2.05379565309226,-79.8927328928718,-2.05311529948134,0.995863465095214,0.994956233680293,2019.99867205403,2019.99957928545
596,601,0.000590002068633466,-79.8934954112327,-2.05478624936083,-79.8936766208388,-2.05473184432052,0.995507480484322,0.994917478415689,2019.99902803864,2019.99961804071
671,675,0.0030478055791664,-79.8946799232445,-2.0558749823635,-79.8936395621504,-2.05619970288106,0.997948887797098,0.994844475657437,2019.99658663133,2019.99969104347
698,699,0.000313566088970374,-79.8950486093418,-2.05495986291043,-79.893838137653,-2.05504159063369,0.995008736337242,0.994842505484122,2019.99952678279,2019.99969301364
960,961,0.000567927731549678,-79.8927262811475,-2.0540573750772,-79.8924405904289,-2.05389886706254,0.995408592239531,0.994840664507981,2019.99912692689,2019.99969485462
555,567,0.00250070651415835,-79.8919308959128,-2.0541775871347,-79.8921722316765,-2.05351486217329,0.999092539074328,0.994831875735416,2019.99544298005,2019.99970364339
839,840,0.00311669944335802,-80.6733097253626,-1.00453635726575,-80.6718910564352,-1.00304819539798,0.997933358631022,0.994816659187664,2019.99660216049,2019.99971885994
894,910,0.00150309206081878,-79.89299431816,-2.05561386680455,-79.8931686772108,-2.05539298482291,0.99631581230207,0.994812720241251,2019.99821970682,2019.99972279888
895,902,0.000672799409523139,-79.8917089220511,-2.05511184110096,-79.8915343415529,-2.05523946147109,0.995475222716586,0.994802423307063,2019.99906029641,2019.99973309582
961,963,5.4346321043508e-05,-79.8924405904289,-2.05389886706254,-79.8923999420209,-2.0539633711233,0.994840664507981,0.994786318186938,2019.99969485462,2019.99974920094
780,781,0.000138461270263512,-79.5440079076005,-1.49004631354867,-79.5446570080884,-1.48971829827151,0.995000660663388,0.994761311333491,2019.99953485846,2019.99977420779
918,919,0.000485601770455646,-79.8924884284431,-2.05481852914284,-79.8926059961523,-2.05502500549157,0.995240690435689,0.994755088665233,2019.99929482869,2019.99978043046
902,905,4.78616447582292e-05,-79.8915343415529,-2.05523946147109,-79.8926827287291,-2.05538281804878,0.994802423307063,0.994754561662305,2019.99973309582,2019.99978095746
818,819,0.000211119348540567,-80.6739832202468,-1.00261451820746,-80.6737232254147,-1.00263363824161,0.994962517700396,0.994751398351856,2019.99957300143,2019.99978412077
680,681,0.0043883490843788,-79.8931377293537,-2.05542984291714,-79.8914874312918,-2.0546552757908,0.999077224344144,0.994725620429824,2019.99545829478,2019.9998098987
622,623,0.000502630265073245,-79.3066441860764,0.716691922169842,-79.3065777940684,0.716922873748934,0.996158234207007,0.994724450541456,2019.99837728492,2019.99981106858
693,694,0.0013169846757457,-79.8930584165039,-2.05535820408467,-79.8932877259553,-2.05571018757535,0.996295270207801,0.994719946150398,2019.99824024892,2019.99981557298
765,766,0.000406733824055872,-79.5427953182783,-1.48806309574807,-79.5442635869954,-1.48984222667568,0.99511107778379,0.994704343959734,2019.99942444134,2019.99983117517
819,820,6.26436152777465e-05,-80.6737232254147,-1.00263363824161,-80.6733022510812,-1.00368148641397,0.994751398351856,0.994682067798328,2019.99978412077,2019.99985345133
895,896,0.00083651998568024,-79.8917089220511,-2.05511184110096,-79.8917241237624,-2.05493623925189,0.995475222716586,0.994639457399337,2019.99906029641,2019.99989606173
708,709,0.00112055585645976,-79.8936307729628,-2.05456131064446,-79.8938133831401,-2.05479944324639,0.995810536727927,0.994630223747031,2019.9987249824,2019.99990529538
681,682,6.40712502533169e-05,-79.8914874312918,-2.0546552757908,-79.8916543715459,-2.0540910507178,0.994725620429824,0.994625573837691,2019.9998098987,2019.99990994529
747,757,0.000376818396169432,-78.2887393060321,0.442295875401103,-78.2909383138818,0.441521605116262,0.994972431924992,0.994624445050308,2019.9995630872,2019.99991107408
976,984,0.000627237090892407,-79.8906078676205,-2.05366906324089,-79.8910353367168,-2.05463671795525,0.99524860142044,0.994621364329547,2019.99928691771,2019.9999141548
596,597,0.000172057046898266,-79.8934954112327,-2.05478624936083,-79.8926700584841,-2.0543342740149,0.995507480484322,0.994593440938658,2019.99902803864,2019.99994207819
976,977,0.000669078830672465,-79.8906078676205,-2.05366906324089,-79.8907653816106,-2.05381813857218,0.99524860142044,0.994579522589767,2019.99928691771,2019.99995599654
545,546,0.000248529642696504,-78.288308564858,0.443494693406662,-78.2877134689516,0.443410430082383,0.995400127860105,0.994579180953644,2019.99913539127,2019.99995633817
688,689,0.00349823790905035,-79.8940115357712,-2.05756031501226,-79.8940230779372,-2.05631703655651,0.998059828451938,0.994561590542887,2019.99647569067,2019.99997392858
977,979,3.12105935027507e-05,-79.8907653816106,-2.05381813857218,-79.8908190088334,-2.05387579555821,0.994579522589767,0.994548311996264,2019.99995599654,2019.99998720713
605,606,0.00054515398984023,-79.893579877628,-2.05563785758141,-79.8934072631047,-2.05588305060405,0.995084768060407,0.994539614070567,2019.99945075107,2019.99999590506
944,946,0.000602890221239605,-78.7720777003301,-1.97795209960603,-78.7719943502623,-1.97797936759906,0.9965189679403,0.994519462199849,2019.99801655119,2020.00001605693
521,522,0.00097910185436656,-80.6722709129626,-1.00358247174134,-80.6726748720757,-1.00368059544243,0.996675850548453,0.994516168443301,2019.99785966858,2020.00001935068
615,662,0.00477641966198694,-79.8916576906071,-2.05293806937549,-79.8921864824455,-2.05536961967791,1.00068273816041,0.994440019002594,2019.99385278097,2020.00009550012
1009,1010,0.000880297615024839,-79.8529643124051,-3.51639272805252,-79.8535586721645,-3.51561716582937,0.99625252176367,0.993697186177512,2019.99828299736,2020.00083833295
634,636,0.000938354371756267,-79.1845172903892,-0.253841615163449,-79.1852485896972,-0.254723134833332,0.995636581385979,0.993449560561808,2019.99889893774,2020.00108595856
627,631,0.000143869717542211,-79.3070636972047,0.716877468618032,-79.306983626071,0.717046282622415,0.992775794833819,0.99336290224064,2020.00175972429,2020.00117261689
623,627,0.000439916111718119,-79.3065777940684,0.716922873748934,-79.3070636972047,0.716877468618032,0.994724450541456,0.992775794833819,2019.99981106858,2020.00175972429
928,929,0.000638329736536103,-79.8912739355743,-2.05537258816242,-79.8923149787303,-2.05496017896131,0.995274720198988,0.992626285197491,2019.99926079893,2020.00190923393
623,624,0.00043685789587089,-79.3065777940684,0.716922873748934,-79.3069175092949,0.716369159641119,0.994724450541456,0.992495939223602,2019.99981106858,2020.0020395799
1010,1011,7.69722432047981e-05,-79.8535586721645,-3.51561716582937,-79.8535486001571,-3.5154431532041,0.993697186177512,0.992354307295088,2020.00083833295,2020.00218121183
662,663,0.00113444288931885,-79.8921864824455,-2.05536961967791,-79.8919429373874,-2.05578957471809,0.994440019002594,0.992254676937928,2020.00009550012,2020.00228084219
844,885,0.0026262791306858,-80.672892898452,-1.00455392088636,-80.6729200957795,-1.00437075222489,0.997331034811016,0.991946969013703,2019.99720448431,2020.00258855011
946,947,0.000517350523869364,-78.7719943502623,-1.97797936759906,-78.7720073323642,-1.97819042770864,0.994519462199849,0.990992987966339,2020.00001605693,2020.00354253116
800,801,0.00150951254728526,-79.8928923217431,-2.05827650274234,-79.8932617169278,-2.0548836423344,0.996168580788142,0.990715186667289,2019.99836693834,2020.00382033246
650,652,0.00051297990296173,-79.1862531004251,-0.255170442670112,-79.1858318292038,-0.254655608051406,0.995550434158644,0.990013121352973,2019.99898508497,2020.00452239777
905,906,9.30930818952014e-05,-79.8926827287291,-2.05538281804878,-79.8921166163411,-2.05438231965034,0.994754561662305,0.989775812010657,2019.99978095746,2020.00475970711
994,995,0.00135170343846658,-80.7609628543807,-2.16097450072425,-80.7605502442958,-2.16031542355508,0.995842770898268,0.989450091749342,2019.99869274823,2020.00508542738
805,806,0.000350660334002328,-80.6724964807023,-1.00411461885111,-80.6729229889213,-1.00400554331323,0.995062926548378,0.989067361299451,2019.99947259258,2020.00546815783
955,956,8.77789040467647e-05,-79.8931972814243,-2.05591139266824,-79.8931194061855,-2.05539184046593,0.995067873716984,0.988892178247079,2019.99946764541,2020.00564334088
912,913,-0.0220335298930778,-79.8901931006969,-2.05637650743119,-79.8922645568048,-2.05432017166666,0.972627755919552,0.988714682202217,2020.02190776321,2020.00582083692
545,550,0.000468854036401178,-78.288308564858,0.443494693406662,-78.2881332279573,0.443240209236994,0.995400127860105,0.988688198977532,2019.99913539127,2020.00584732015
641,642,0.000248521651930567,-79.1851289686694,-0.254105858706158,-79.1848838734972,-0.254020961641157,0.995033208459199,0.987830989909435,2019.99950231067,2020.00670452922
