node1,node2,length,startLon,startLat,endLon,endLat,startNodeL,endNodeL,startYear,endYear
575,582,0.000341504049769514,-79.1205577107835,-1.60343168824329,-79.1205154243556,-1.60160233671622,0.972280108977174,0.971786390904867,2020.02225541015,2020.02274912822
599,600,0.00411798524081253,-79.8939182226531,-2.05261671361634,-79.8939243477426,-2.05253686317742,0.974906353558644,0.971755578093496,2020.01962916557,2020.02277994103
810,955,0.00543384448327233,-79.8928349589305,-2.0551164330942,-79.8926659507766,-2.05568119356825,0.97719116964051,0.97168715671298,2020.01734434949,2020.02284836241
672,673,0.00286997227027008,-80.6733606605899,-1.00370600036832,-80.6737023113086,-1.00387655045158,0.973726249684893,0.971542978203997,2020.02080926944,2020.02299254092
1012,1013,0.00275740121121726,-79.8942305587335,-2.05562411365378,-79.8943514515026,-2.05558823341127,0.97429567366746,0.971538272456242,2020.02023984546,2020.02299724667
855,856,0.00162956182711327,-79.8921793435147,-2.05517534956075,-79.8922366038031,-2.05509221562853,0.972975060083115,0.971163015894128,2020.02156045904,2020.02337250323
855,931,0.0018252579132837,-79.8921793435147,-2.05517534956075,-79.8922381896875,-2.05496543496034,0.972975060083115,0.971149802169831,2020.02156045904,2020.02338571696
808,968,0.00976076441066409,-79.8926875400161,-2.05526730859553,-79.891852977711,-2.05386830805355,0.980386439324711,0.971093209104207,2020.0141490798,2020.02344231002
860,874,0.00184213880536399,-78.3139892694143,0.421538068078356,-78.289677233996,0.442714731385474,0.973380276419845,0.97098482031376,2020.02115524271,2020.02355069881
931,935,0.000477235585224722,-79.8922381896875,-2.05496543496034,-79.8925461050753,-2.05488925890366,0.971149802169831,0.970672566584606,2020.02338571696,2020.02386295254
856,857,0.000792829597311417,-79.8922366038031,-2.05509221562853,-79.8928536397258,-2.05505477193606,0.971163015894128,0.97055266865869,2020.02337250323,2020.02398285047
520,521,0.003375375793082,-79.8931417646391,-2.05439853767343,-80.5909918146244,-1.10722967825416,0.974661858585154,0.970459315222874,2020.01987366054,2020.0240762039
968,980,0.000177709596845266,-79.891852977711,-2.05386830805355,-79.8917041653822,-2.05386236212099,0.971093209104207,0.970448064094494,2020.02344231002,2020.02408745503
812,846,0.00491996915573023,-79.8927868767106,-2.05544778722673,-79.8925077282222,-2.05538882419329,0.974989253007184,0.970249783621768,2020.01954626612,2020.0242857355
662,663,-7.29125244413042e-05,-79.8954536056202,-2.05199049084794,-79.8952009762904,-2.05199551624606,0.968618516639847,0.970238244897573,2020.02591700249,2020.02429727423
857,858,0.000296124437681455,-79.8928536397258,-2.05505477193606,-79.8919070676444,-2.05513754839774,0.97055266865869,0.970228793613578,2020.02398285047,2020.02430672551
600,601,0.000651445562130371,-79.8939243477426,-2.05253686317742,-79.8939856301755,-2.05202811375261,0.971755578093496,0.970138087372067,2020.02277994103,2020.02439743175
663,664,-0.00102908790037382,-79.8952009762904,-2.05199551624606,-79.8952446430627,-2.05175455207935,0.970238244897573,0.970077828149837,2020.02429727423,2020.02445769098
931,932,0.00116030187488037,-79.8922381896875,-2.05496543496034,-79.8924651285106,-2.0546033554012,0.971149802169831,0.96998950029495,2020.02338571696,2020.02454601883
968,969,0.00217694609525509,-79.891852977711,-2.05386830805355,-80.7589288144933,-2.15957329141261,0.971093209104207,0.969962053285253,2020.02344231002,2020.02457346584
625,631,0.00107888428026648,-79.5440655155475,-1.488277697006,-79.5456439384438,-1.48865929587858,0.972141035707162,0.969829633035343,2020.02239448342,2020.02470588609
860,861,0.00265423730351988,-78.3139892694143,0.421538068078356,-79.3068971931593,0.716168341292436,0.973380276419845,0.969776601649398,2020.02115524271,2020.02475891748
935,938,0.000845085439698634,-79.8925461050753,-2.05488925890366,-79.8919275694521,-2.056348563498,0.970672566584606,0.969727796681283,2020.02386295254,2020.02480772244
673,678,0.00115808746389279,-80.6737023113086,-1.00387655045158,-80.6727433834147,-1.00395267850686,0.971542978203997,0.969658841967519,2020.02299254092,2020.02487667716
775,779,0.00309599080989886,-79.8933582809308,-2.05212151817253,-79.8929716638327,-2.05213306425516,0.972268876009101,0.969535472353791,2020.02226664312,2020.02500004677
601,602,0.000467546770714589,-79.8939856301755,-2.05202811375261,-79.8940266412503,-2.05206771611428,0.970138087372067,0.969532156895885,2020.02439743175,2020.02500336223
980,983,0.00130897645470074,-79.8917041653822,-2.05386236212099,-79.8920528622657,-2.05335488752021,0.970448064094494,0.969477830295269,2020.02408745503,2020.02505768883
1013,1016,0.00207342264281185,-79.8943514515026,-2.05558823341127,-79.8944302196517,-2.05561109584594,0.971538272456242,0.969464849813431,2020.02299724667,2020.02507066931
858,859,0.000822071982747419,-79.8919070676444,-2.05513754839774,-79.8923267355015,-2.05534656149055,0.970228793613578,0.969434472238261,2020.02430672551,2020.02510104689
582,585,0.00310765064449947,-79.1205154243556,-1.60160233671622,-78.771415017109,-1.97917621484824,0.971786390904867,0.969060855848494,2020.02274912822,2020.02547466328
814,825,0.0115564750058408,-79.8543209704868,-3.51447219959029,-79.8530369936308,-3.51359437093696,0.976522802618253,0.969005159114704,2020.01801271651,2020.02553036001
999,1000,0.0201994950962809,-79.8941423951729,-2.05543344883991,-79.8937128671394,-2.05587131651134,0.988638540115459,0.968868195741534,2020.00589697901,2020.02566732338
631,639,0.00110723737626828,-79.5456439384438,-1.48865929587858,-79.5454776191115,-1.48832939922238,0.969829633035343,0.968624707408864,2020.02470588609,2020.02591081172
661,662,0.0119155839617625,-79.8934431174511,-2.05152511189226,-79.8954536056202,-2.05199049084794,0.980137531150215,0.968618516639847,2020.01439798798,2020.02591700249
874,875,0.00126776260599892,-78.289677233996,0.442714731385474,-78.2899044661338,0.44267149573656,0.97098482031376,0.968601450751351,2020.02355069881,2020.02593406837
621,622,4.97125490841466e-05,-79.8948339005137,-2.05276842477959,-79.8942232385008,-2.0531348489278,0.966515702793081,0.968512297758452,2020.02801981633,2020.02602322137
601,615,0.00231086739983677,-79.8939856301755,-2.05202811375261,-79.8940351523751,-2.05235224775015,0.970138087372067,0.968492209191957,2020.02439743175,2020.02604330993
955,959,0.00284171865580685,-79.8926659507766,-2.05568119356825,-79.8926877615608,-2.05535625053378,0.97168715671298,0.968490211478811,2020.02284836241,2020.02604530765
779,780,0.00129163110538566,-79.8929716638327,-2.05213306425516,-79.893125218027,-2.05230925066927,0.969535472353791,0.968485034048671,2020.02500004677,2020.02605048508
631,632,0.00143619988142119,-79.5456439384438,-1.48865929587858,-79.544669487359,-1.48833654516781,0.969829633035343,0.968472596515694,2020.02470588609,2020.02606292261
688,710,0.00343593534761322,-80.6733860792464,-1.00339980970548,-80.6735105914233,-1.00383123245113,0.972020598615918,0.968410990918882,2020.02251492051,2020.02612452821
520,546,0.00520870532558038,-79.8931417646391,-2.05439853767343,-79.8922596420479,-2.05383244931771,0.974661858585154,0.968387626717721,2020.01987366054,2020.02614789241
1016,1017,0.00119539069742225,-79.8944302196517,-2.05561109584594,-79.89437814749,-2.05555816086069,0.969464849813431,0.968269459116008,2020.02507066931,2020.02626606001
518,560,0.00950709077156198,-79.8922026883964,-2.05386940455555,-79.891957428288,-2.05351512914496,0.9812563245194,0.968259478198921,2020.01327919461,2020.02627604093
955,956,0.0035333649722219,-79.8926659507766,-2.05568119356825,-79.8918983465031,-2.05495807594784,0.97168715671298,0.968220706357113,2020.02284836241,2020.02631481277
856,912,0.0032905800990497,-79.8922366038031,-2.05509221562853,-79.8918012103432,-2.05557642514953,0.971163015894128,0.968107902766085,2020.02337250323,2020.02642761636
602,605,0.00224480646119107,-79.8940266412503,-2.05206771611428,-79.8942967957962,-2.0521628318027,0.969532156895885,0.968047977181589,2020.02500336223,2020.02648754194
521,531,0.00187003394858209,-80.5909918146244,-1.10722967825416,-80.6720078824326,-1.00246748408502,0.970459315222874,0.968041668192685,2020.0240762039,2020.02649385093
1017,1019,0.00023042576695953,-79.89437814749,-2.05555816086069,-79.89429457957,-2.05585598273656,0.968269459116008,0.968039730735774,2020.02626606001,2020.02649578839
602,603,0.00168466829108449,-79.8940266412503,-2.05206771611428,-79.8939804791141,-2.05246590496859,0.969532156895885,0.967989080631096,2020.02500336223,2020.02654643849
938,939,0.00209763618900927,-79.8919275694521,-2.056348563498,-79.8919576218647,-2.05625144981963,0.969727796681283,0.967943608803909,2020.02480772244,2020.02659191032
912,913,0.000120322969378028,-79.8918012103432,-2.05557642514953,-79.891727505956,-2.05611753908548,0.968107902766085,0.967934595187574,2020.02642761636,2020.02660092394
779,803,0.00172399831844638,-79.8929716638327,-2.05213306425516,-79.8941580613781,-2.0533781889844,0.969535472353791,0.967928637173085,2020.02500004677,2020.02660688195
521,522,0.00203312634884301,-80.5909918146244,-1.10722967825416,-79.1882329442762,-0.256273325305487,0.970459315222874,0.967919036103211,2020.0240762039,2020.02661648302
1016,1024,0.00160299936375474,-79.8944302196517,-2.05561109584594,-79.8939073188633,-2.05546348313035,0.969464849813431,0.967903589522017,2020.02507066931,2020.0266319296
671,761,0.0104701883969582,-80.6406369091489,-1.04757598472218,-80.673436799446,-1.00387320179739,0.978625903945123,0.967822771714872,2020.01590961518,2020.02671274741
875,876,0.00102170655493194,-78.2899044661338,0.44267149573656,-78.2899631727383,0.442828606423217,0.968601450751351,0.967787308807407,2020.02593406837,2020.02674821032
780,800,0.000743254729227538,-79.893125218027,-2.05230925066927,-79.8932399753188,-2.05214395828012,0.968485034048671,0.96774310952433,2020.02605048508,2020.0267924096
600,620,0.00396801376278055,-79.8939243477426,-2.05253686317742,-79.8946153537887,-2.05238535816558,0.971755578093496,0.967736782897125,2020.02277994103,2020.02679873623
615,618,0.000439938655323102,-79.8940351523751,-2.05235224775015,-79.8940462401081,-2.05220160517779,0.968492209191957,0.967736450777243,2020.02604330993,2020.02679906835
1024,1025,0.000102883404914045,-79.8939073188633,-2.05546348313035,-79.8952450015433,-2.05648091022673,0.967903589522017,0.967698682416736,2020.0266319296,2020.02683683671
632,633,0.000766699767592915,-79.544669487359,-1.48833654516781,-79.5441319542735,-1.4878751922608,0.968472596515694,0.967626074499834,2020.02606292261,2020.02690944463
983,994,0.00203170319104684,-79.8920528622657,-2.05335488752021,-79.8922440032282,-2.05289971472046,0.969477830295269,0.967617925501388,2020.02505768883,2020.02691759362
639,640,0.000863732370242176,-79.5454776191115,-1.48832939922238,-79.5455834829134,-1.48836207275251,0.968624707408864,0.967572581671937,2020.02591081172,2020.02696293745
664,665,0.0023513726056632,-79.8952446430627,-2.05175455207935,-79.8958060676148,-2.05110429543,0.970077828149837,0.967570710886381,2020.02445769098,2020.02696480824
913,914,0.000364669440960919,-79.891727505956,-2.05611753908548,-79.8919340208213,-2.05574350416463,0.967934595187574,0.967569925746613,2020.02660092394,2020.02696559338
938,951,0.00319949341568315,-79.8919275694521,-2.056348563498,-79.891518951894,-2.05527431358152,0.969727796681283,0.967539653218125,2020.02480772244,2020.02699586591
710,721,0.000957836827279457,-80.6735105914233,-1.00383123245113,-80.6734087336544,-1.00346107250319,0.968410990918882,0.967466867118868,2020.02612452821,2020.02706865201
913,922,0.000394583380115998,-79.891727505956,-2.05611753908548,-79.8913387986087,-2.05556994569707,0.967934595187574,0.967456520999466,2020.02660092394,2020.02707899813
775,776,0.00499718058456966,-79.8933582809308,-2.05212151817253,-79.89417929797,-2.05263185143925,0.972268876009101,0.967455715488821,2020.02226664312,2020.02707980364
731,736,-0.000767973116406306,-80.6735581660832,-1.00360667078531,-80.6741885908815,-1.00233273565379,0.966448410788715,0.96743686700726,2020.02808710834,2020.02709865212
862,863,0.000143017396139755,-79.3074547008825,0.716134897626746,-79.3074861480821,0.715775144540024,0.967350819409199,0.967429155874382,2020.02718469972,2020.02710636325
876,877,-0.000159493861794147,-78.2899631727383,0.442828606423217,-78.290048841292,0.442488497743522,0.967787308807407,0.967396450059747,2020.02674821032,2020.02713906907
861,862,0.00184262019816739,-79.3068971931593,0.716168341292436,-79.3074547008825,0.716134897626746,0.969776601649398,0.967350819409199,2020.02475891748,2020.02718469972
1012,1029,0.00741031549062099,-79.8942305587335,-2.05562411365378,-79.8928978077684,-2.05411426715492,0.97429567366746,0.967309716451277,2020.02023984546,2020.02722580267
678,679,0.00263565079658046,-80.6727433834147,-1.00395267850686,-80.6742953720898,-1.00346592258452,0.969658841967519,0.967307994697503,2020.02487667716,2020.02722752443
585,586,0.00121101601743356,-78.771415017109,-1.97917621484824,-78.7717816885642,-1.97885393357356,0.969060855848494,0.967293189599175,2020.02547466328,2020.02724232953
574,593,0.00675541000508895,-78.8901061787028,-1.88004866312029,-79.1203763016972,-1.60243011273936,0.975989604267531,0.96729287534441,2020.01854591486,2020.02724264378
780,781,0.00106611387363698,-79.893125218027,-2.05230925066927,-79.8928961311659,-2.05231306551786,0.968485034048671,0.967245695310738,2020.02605048508,2020.02728982381
665,666,0.000195169284329832,-79.8958060676148,-2.05110429543,-79.8957642788293,-2.05111016735948,0.967570710886381,0.967241700307523,2020.02696480824,2020.02729381882
857,906,0.0034233290492327,-79.8928536397258,-2.05505477193606,-79.8922229038696,-2.05534125751533,0.97055266865869,0.967197314512566,2020.02398285047,2020.02733820461
546,547,0.000714080137064865,-79.8922596420479,-2.05383244931771,-79.855279986308,-3.49929002400758,0.968387626717721,0.967152545867606,2020.02614789241,2020.02738297326
814,815,0.0140447614303032,-79.8543209704868,-3.51447219959029,-79.8534962296322,-3.51349298932932,0.976522802618253,0.967133940249602,2020.01801271651,2020.02740157888
861,871,0.00189715216875674,-79.3068971931593,0.716168341292436,-79.3066696723033,0.716031296261833,0.969776601649398,0.967110020533529,2020.02475891748,2020.02742549859
846,848,0.00326109928252449,-79.8925077282222,-2.05538882419329,-79.8928162829898,-2.05574655181497,0.970249783621768,0.967107431673786,2020.0242857355,2020.02742808745
935,936,0.00398154771634307,-79.8925461050753,-2.05488925890366,-79.8916934454963,-2.05572893781923,0.970672566584606,0.967085960508177,2020.02386295254,2020.02744955862
1008,1009,0.0139490523979392,-79.8948053992861,-2.0554722055798,-79.8941764415159,-2.05592785588383,0.981261011075993,0.967075070950322,2020.01327450805,2020.02746044818
1019,1020,0.000860616166001194,-79.89429457957,-2.05585598273656,-79.8945373229002,-2.0556178482806,0.968039730735774,0.96704326331046,2020.02649578839,2020.02749225582
1025,1026,0.000735026145310069,-79.8952450015433,-2.05648091022673,-79.8946795635,-2.05690594499267,0.967698682416736,0.967024402899752,2020.02683683671,2020.02751111623
969,970,0.00208576662462989,-80.7589288144933,-2.15957329141261,-80.7588031365201,-2.15940041536587,0.969962053285253,0.966994419453546,2020.02457346584,2020.02754109967
531,533,0.000940949941522162,-80.6720078824326,-1.00246748408502,-80.6718103489404,-1.00218102788824,0.968041668192685,0.966983641922159,2020.02649385093,2020.0275518772
560,562,0.000871422740943539,-79.891957428288,-2.05351512914496,-79.8921004244998,-2.05359734662545,0.968259478198921,0.96696517353651,2020.02627604093,2020.02757034559
721,722,0.000527161329118342,-80.6734087336544,-1.00346107250319,-80.6737078531822,-1.00336693278336,0.967466867118868,0.966965055514592,2020.02706865201,2020.02757046361
710,711,0.00147223471507896,-80.6735105914233,-1.00383123245113,-80.6735044438067,-1.00385626071304,0.968410990918882,0.966930994936305,2020.02612452821,2020.02760452419
679,680,0.000723873895542959,-80.6742953720898,-1.00346592258452,-80.673677289283,-1.0030269325513,0.967307994697503,0.966922654775906,2020.02722752443,2020.02761286435
914,916,0.000662503944604542,-79.8919340208213,-2.05574350416463,-79.8918971291006,-2.05577256798239,0.967569925746613,0.966902035246365,2020.02696559338,2020.02763348388
782,786,-0.000136869579995702,-79.8929581101702,-2.05293277851139,-79.8930760114519,-2.05248046191886,0.966867960143664,0.966897163572785,2020.02766755898,2020.02763835555
922,923,0.000642870587021505,-79.8913387986087,-2.05556994569707,-79.8916748088872,-2.05630260010831,0.967456520999466,0.966897141220436,2020.02707899813,2020.02763837791
809,965,0.013355060917431,-79.8932130755856,-2.05507500374623,-79.8914069850698,-2.05612257541468,0.979708210722346,0.966881478960381,2020.0148273084,2020.02765404017
781,782,0.000378462317338291,-79.8928961311659,-2.05231306551786,-79.8929581101702,-2.05293277851139,0.967245695310738,0.966867960143664,2020.02728982381,2020.02766755898
722,747,0.000181744873190337,-80.6737078531822,-1.00336693278336,-80.6734387648673,-1.00339390736263,0.966965055514592,0.966863038207345,2020.02757046361,2020.02767248092
722,723,0.000113348767277421,-80.6737078531822,-1.00336693278336,-80.6734125704342,-1.00352897879666,0.966965055514592,0.96685450350234,2020.02757046361,2020.02768101562
640,641,0.00105835344536565,-79.5455834829134,-1.48836207275251,-79.5452402952773,-1.48856085666083,0.967572581671937,0.966852333797777,2020.02696293745,2020.02768318533
969,974,0.00225485936396996,-80.7589288144933,-2.15957329141261,-80.7589150719979,-2.15953120285745,0.969962053285253,0.966819586737232,2020.02457346584,2020.02771593239
848,850,-7.28898286097568e-05,-79.8928162829898,-2.05574655181497,-79.8945295565021,-2.05589651614268,0.967107431673786,0.966816620282036,2020.02742808745,2020.02771889884
939,942,0.00103769729694858,-79.8919576218647,-2.05625144981963,-79.8918741841675,-2.05660905245794,0.967943608803909,0.966789474049606,2020.02659191032,2020.02774604508
701,702,-0.000146250953600546,-79.1835098362007,-0.25661928385424,-79.1844325434041,-0.255551003790628,0.966560768272267,0.966773781753579,2020.02797475085,2020.02776173737
605,606,0.000620308541410042,-79.8942967957962,-2.0521628318027,-79.8943157561564,-2.05207939060822,0.968047977181589,0.966764677615621,2020.02648754194,2020.02777084151
825,826,0.00256334079917409,-79.8530369936308,-3.51359437093696,-79.8530737769371,-3.51339380693387,0.969005159114704,0.966756838059672,2020.02553036001,2020.02777868107
1026,1027,0.00030084600050384,-79.8946795635,-2.05690594499267,-79.8943553576067,-2.05692291301047,0.967024402899752,0.96672425541713,2020.02751111623,2020.02781126371
691,692,0.00440182533770339,-79.1841571191587,-0.255506621451745,-79.1843316960754,-0.256603755085207,0.9721737674384,0.96669339338206,2020.02236175169,2020.02784212574
693,695,5.30838771839459e-05,-79.183794626906,-0.256612270290359,-79.1841465855115,-0.255442304665448,0.966467782119804,0.96668544458616,2020.02806773701,2020.02785007454
923,924,0.000222352363339229,-79.8916748088872,-2.05630260010831,-79.8912532397694,-2.05622856545291,0.966897141220436,0.966674788857097,2020.02763837791,2020.02786073027
761,772,0.000692511292721854,-80.673436799446,-1.00387320179739,-80.6738493173106,-1.00400921536246,0.967822771714872,0.966671533226823,2020.02671274741,2020.0278639859
666,667,0.000647919491896465,-79.8957642788293,-2.05111016735948,-79.8958575244222,-2.0520311637325,0.967241700307523,0.966659942623513,2020.02729381882,2020.0278755765
643,652,-6.35802561193e-05,-79.5454018657943,-1.48797752151937,-79.544563054663,-1.48815799565954,0.966601453023843,0.966656412112941,2020.0279340661,2020.02787910701
747,748,0.000152943963834029,-80.6734387648673,-1.00339390736263,-80.6735913723373,-1.00318170315078,0.966863038207345,0.966630366677567,2020.02767248092,2020.02790515245
641,643,9.62057024018748e-05,-79.5452402952773,-1.48856085666083,-79.5454018657943,-1.48797752151937,0.966852333797777,0.966601453023843,2020.02768318533,2020.0279340661
761,762,0.000706749117997729,-80.673436799446,-1.00387320179739,-80.6732288776327,-1.00403199672842,0.967822771714872,0.966600267120852,2020.02671274741,2020.027935252
786,787,0.000253475753665744,-79.8930760114519,-2.05248046191886,-79.8930819169571,-2.0526897184302,0.966897163572785,0.966585767260982,2020.02763835555,2020.02794975186
723,724,0.000278976212931825,-80.6734125704342,-1.00352897879666,-80.6737785690818,-1.00358664491155,0.96685450350234,0.966573501667466,2020.02768101562,2020.02796201746
762,768,-5.87608812003815e-05,-80.6732288776327,-1.00403199672842,-80.673710916651,-1.0034091760326,0.966600267120852,0.966568103179265,2020.027935252,2020.02796741595
692,701,0.000124929471368107,-79.1843316960754,-0.256603755085207,-79.1835098362007,-0.25661928385424,0.96669339338206,0.966560768272267,2020.02784212574,2020.02797475085
673,674,0.00460956600315876,-80.6737023113086,-1.00387655045158,-80.6731529954151,-1.00383035376049,0.971542978203997,0.966560673690859,2020.02299254092,2020.02797484543
939,940,0.0012791338995094,-79.8919576218647,-2.05625144981963,-79.8919229088878,-2.05592717724919,0.967943608803909,0.966557805507548,2020.02659191032,2020.02797771362
923,927,0.000234699415794237,-79.8916748088872,-2.05630260010831,-79.8914314547439,-2.05641774375658,0.966897141220436,0.966550037196947,2020.02763837791,2020.02798548193
924,925,0.000131813665836145,-79.8912532397694,-2.05622856545291,-79.8914931041119,-2.05619769355832,0.966674788857097,0.966546408723717,2020.02786073027,2020.0279891104
633,634,0.00137960337942222,-79.5441319542735,-1.4878751922608,-79.5437720668101,-1.48799541604295,0.967626074499834,0.966541999743956,2020.02690944463,2020.02799351938
797,798,5.05357163620435e-05,-79.8936268539182,-2.05211011141383,-79.893211512831,-2.05300703278103,0.966437932584648,0.966536714109053,2020.02809758654,2020.02799880502
620,621,0.000304651761969366,-79.8946153537887,-2.05238535816558,-79.8948339005137,-2.05276842477959,0.967736782897125,0.966515702793081,2020.02679873623,2020.02801981633
994,995,0.000904875862033139,-79.8922440032282,-2.05289971472046,-79.8919945893522,-2.05296478708969,0.967617925501388,0.966515052535467,2020.02691759362,2020.02802046659
951,952,0.000210807901956267,-79.891518951894,-2.05527431358152,-79.8926593999403,-2.05539921358619,0.967539653218125,0.96651379883596,2020.02699586591,2020.02802172029
724,726,0.000258970086659871,-80.6737785690818,-1.00358664491155,-80.6736671716977,-1.00361348856561,0.966573501667466,0.966513436847779,2020.02796201746,2020.02802208228
665,668,0.00100199891360431,-79.8958060676148,-2.05110429543,-79.8956383388501,-2.05097749115489,0.967570710886381,0.966500897284512,2020.02696480824,2020.02803462184
959,963,0.00251559825508629,-79.8926877615608,-2.05535625053378,-79.8924458323579,-2.05580177535166,0.968490211478811,0.966474831213602,2020.02604530765,2020.02806068791
782,783,0.00031559047670271,-79.8929581101702,-2.05293277851139,-79.8931900771944,-2.05280788450146,0.966867960143664,0.966471026421637,2020.02766755898,2020.0280644927
692,693,0.000207441989643731,-79.1843316960754,-0.256603755085207,-79.183794626906,-0.256612270290359,0.96669339338206,0.966467782119804,2020.02784212574,2020.02806773701
803,804,0.00145300443803631,-79.8941580613781,-2.0533781889844,-79.8945696467161,-2.05405198003437,0.967928637173085,0.966467745486519,2020.02660688195,2020.02806777364
