time	velocity	number_of_branches
2016.57926650687	122.426318815393	0
2016.59200898598	113.497459331165	0
2016.60475146509	113.497179300791	0
2016.61749394421	113.496896746887	0
2016.63023642332	78.1647797249164	0
2016.64297890243	97.2659441967481	0
2016.65572138154	97.2657651649276	0
2016.66846386065	97.2655847086466	0
2016.68120633977	97.2654015247417	0
2016.69394881888	95.1403324806958	0
2016.70669129799	95.1402537886798	0
2016.7194337771	94.9790204215864	0
2016.73217625621	94.5050780158699	0
2016.74491873532	93.8926655246633	0
2016.75766121444	91.6176489242568	0
2016.77040369355	91.6176582451083	0
2016.78314617266	91.6176674891155	0
2016.79588865177	91.6176766496279	0
2016.80863113088	91.6176857338123	0
2016.82137361	92.7535973808335	0
2016.83411608911	92.7536056143855	0
2016.84685856822	91.9308261810564	0
2016.85960104733	91.8365180311438	0
2016.87234352644	91.8605092031775	0
2016.88508600556	90.9480178545629	0
2016.89782848467	91.6701336335145	0
2016.91057096378	91.0329124045796	0
2016.92331344289	88.8409327102274	0
2016.936055922	88.9962180563832	0
2016.94879840111	89.7701169032726	0
2016.96154088023	89.6870988365468	0
2016.97428335934	70.4709602724782	0
2016.98702583845	70.4709124392729	0
2016.99976831756	70.4708634729781	0
2017.01251079667	70.4708131261536	0
2017.02525327579	70.470762150117	0
2017.0379957549	70.4707107541822	0
2017.05073823401	70.4706589595633	0
2017.06348071312	70.4706065296854	0
2017.07622319223	59.4796071633813	0
2017.08896567134	59.4795753924159	0
2017.10170815046	59.0565640595734	0
2017.11445062957	59.056530135073	0
2017.12719310868	59.0564942202406	0
2017.13993558779	59.056457935955	0
2017.1526780669	59.0564213063972	0
2017.16542054602	59.0563843182322	0
2017.17816302513	59.0563469883256	0
2017.19090550424	58.8314101238213	0
2017.20364798335	58.8313722033676	0
2017.21639046246	57.849379367932	0
2017.22913294158	57.8493400983189	0
2017.24187542069	55.4475892346745	0
2017.2546178998	53.1526024659538	0
2017.26736037891	53.4887333734796	0
2017.28010285802	53.4887327408627	0
2017.29284533713	52.665756557138	0
2017.30558781625	52.2153074904831	0
2017.31833029536	54.6706537307476	0
2017.33107277447	57.5888668203914	0
2017.34381525358	75.4901746948338	0
2017.35655773269	75.4901935901872	0
2017.36930021181	75.4902117238418	0
2017.38204269092	74.9805374161795	0
2017.39478517003	74.9805539596331	0
2017.40752764914	74.91367256867	0
2017.42027012825	75.096811690012	0
2017.43301260737	75.0968255249983	0
2017.44575508648	75.0968385111417	0
2017.45849756559	73.1687870970102	0
2017.4712400447	72.956200947839	0
2017.48398252381	73.0693792168309	0
2017.49672500292	72.3948319698832	0
2017.50946748204	70.5495637074321	0
2017.52220996115	70.549593248438	0
2017.53495244026	70.5495977426872	0
2017.54769491937	70.5496014814056	0
2017.56043739848	69.9166809344372	0
2017.5731798776	67.9456367250895	0
2017.58592235671	66.2799258422764	0
2017.59866483582	64.5906282338234	0
2017.61140731493	67.2373930625017	0
2017.62414979404	66.8036648309918	0
2017.63689227315	67.1392099319836	0
2017.64963475227	68.1850395122641	0
2017.66237723138	67.9019945036316	0
2017.67511971049	66.7196010420699	0
2017.6878621896	66.4521734358199	0
2017.70060466871	66.903173874669	0
2017.71334714783	66.5717758171725	0
2017.72608962694	66.1306569972891	0
2017.73883210605	65.8375771109682	0
2017.75157458516	65.7705182478977	0
2017.76431706427	65.450281859139	0
2017.77705954339	65.4502861884018	0
2017.7898020225	65.0336323723385	0
2017.80254450161	65.5135336846346	0
2017.81528698072	64.5744266593065	0
2017.82802945983	64.3596556392477	0
2017.84077193894	64.3596581268524	0
2017.85351441806	64.1283010054904	0
2017.86625689717	63.3155898875236	0
2017.87899937628	62.4749934494207	0
2017.89174185539	62.6999888334078	0
2017.9044843345	61.8011078478589	0
2017.91722681362	61.5877702727574	0
2017.92996929273	61.7338699320196	0
2017.94271177184	61.8149554770115	0
2017.95545425095	61.8149588406078	0
2017.96819673006	61.8149620006511	0
2017.98093920918	61.1447068468288	0
2017.99368168829	61.0338944938178	0
2018.0064241674	58.2640899746021	0
2018.01916664651	58.2640911396102	0
2018.03190912562	57.1305348814188	0
2018.04465160473	68.8622252029173	0
2018.05739408385	68.8622554348771	0
2018.07013656296	67.9816554685829	0
2018.08287904207	67.9817172206334	0
2018.09562152118	67.9817442335736	0
2018.10836400029	67.9817704684341	0
2018.12110647941	67.9817955966068	0
2018.13384895852	67.9818197173113	0
2018.14659143763	67.9818428397225	0
2018.15933391674	67.9818649528213	0
2018.17207639585	82.6574381187761	0
2018.18481887496	82.6902290904286	0
2018.19756135408	82.0257330161532	0
2018.21030383319	81.8555472737876	0
2018.2230463123	81.7063326631263	0
2018.23578879141	81.8791237551295	0
2018.24853127052	81.4425759351758	0
2018.26127374964	80.9276526748666	0
2018.27401622875	80.1256104868573	0
2018.28675870786	95.893608040145	0
2018.29950118697	95.893607486165	0
2018.31224366608	96.1361853530034	0
2018.3249861452	92.7614164819647	0
2018.33772862431	92.3634258707522	0
2018.35047110342	93.6822025631872	0
2018.36321358253	80.5804950815907	0
2018.37595606164	80.3233285535629	0
2018.38869854075	82.5811125440246	0
2018.40144101987	81.1465582135829	0
2018.41418349898	133.726555117901	0
2018.42692597809	133.639609297911	0
2018.4396684572	133.438097528012	0
2018.45241093631	128.113617491103	0
2018.46515341543	128.38683086848	0
2018.47789589454	128.700564111244	0
2018.49063837365	127.236717999071	0
2018.50338085276	127.112206888122	0
2018.51612333187	129.349307634428	0
2018.52886581099	127.426185342409	0
2018.5416082901	162.423704257534	0
2018.55435076921	162.423700383089	0
2018.56709324832	162.423696345266	0
2018.57983572743	157.838421633592	0
2018.59257820654	157.18892843542	0
2018.60532068566	81.7949914891078	0
2018.61806316477	81.5002564158219	0
2018.63080564388	81.5299615442939	0
2018.64354812299	93.747431910001	0
2018.6562906021	2.23615736702927	0
2018.66903308122	2.29547917450346	0
2018.68177556033	2.29547876916973	0
2018.69451803944	2.14195267826797	0
2018.70726051855	2.15939297944683	0
2018.72000299766	1.9301812047565	0
2018.73274547677	1.86712684042603	0
2018.74548795589	1.8680347750532	0
2018.758230435	2.0117279066056	0
2018.77097291411	1.86712727379921	0
2018.78371539322	1.85506279553375	0
2018.79645787233	1.98770673516971	0
2018.80920035145	1.97694599785725	0
2018.82194283056	1.98770503538069	0
2018.83468530967	2.07393727094743	0
2018.84742778878	2.17934991977226	0
2018.86017026789	2.30596272374635	0
2018.87291274701	2.37700925655431	2
2018.88565522612	2.52184506856398	2
2018.89839770523	2.80462516278853	2
2018.91114018434	3.14327730318062	2
2018.92388266345	3.46864561326002	2
2018.93662514256	4.62881152982817	2
2018.94936762168	7.43697874267568	4
2018.96211010079	300.28721875174	6
2018.9748525799	840.676360811893	10
2018.98759505901	1847.22655245135	22
2019.00033753812	3605.11353012499	508
2019.01308001724	3555.70856067952	518
2019.02582249635	3484.86087714375	528
2019.03856497546	3424.77973268347	540
2019.05130745457	3371.31272408815	552
2019.06404993368	3297.0535963566	564
2019.07679241279	3230.31359273042	578
2019.08953489191	3119.97260034712	592
2019.10227737102	3090.16934471489	600
2019.11501985013	3062.97071687748	608
2019.12776232924	3033.77145302932	620
2019.14050480835	2992.32684119245	628
2019.15324728747	2967.75056647351	640
2019.16598976658	2907.09910485407	650
2019.17873224569	2881.50589155401	660
2019.1914747248	2825.19803834415	672
2019.20421720391	2755.15193342263	685
2019.21695968303	2711.8581767358	700
2019.22970216214	2667.59925993824	712
2019.24244464125	2638.12624328323	718
2019.25518712036	2621.2608863274	724
2019.26792959947	2600.0501963273	730
2019.28067207858	2575.72288616149	736
2019.2934145577	2551.28529010284	744
2019.30615703681	2523.9620604061	750
2019.31889951592	2492.20322602772	757
2019.33164199503	2470.25573662679	764
2019.34438447414	2447.42128824885	770
2019.35712695326	2437.20879129668	776
2019.36986943237	2425.03376031227	782
2019.38261191148	2404.01743245286	788
2019.39535439059	2382.99299528167	792
2019.4080968697	2364.35675899215	798
2019.42083934882	2357.8699462723	802
2019.43358182793	2346.76468471145	808
2019.44632430704	2332.73394549353	812
2019.45906678615	2321.27355853379	819
2019.47180926526	2292.46524799544	828
2019.48455174437	2280.30522804605	838
2019.49729422349	2271.55578714256	844
2019.5100367026	2257.78352000125	850
2019.52277918171	2249.84970995583	854
2019.53552166082	2241.74559383178	860
2019.54826413993	2226.5226460422	864
2019.56100661905	2211.12913214228	872
2019.57374909816	2183.36715519554	880
2019.58649157727	2165.09365743166	888
2019.59923405638	2149.6362398395	894
2019.61197653549	2148.67957489449	902
2019.62471901461	2124.04812831521	909
2019.63746149372	2113.73688705793	916
2019.65020397283	2088.25097859426	924
2019.66294645194	2080.78397687255	932
2019.67568893105	2077.42674180553	938
2019.68843141016	2068.17421417403	944
2019.70117388928	2065.88205242352	952
2019.71391636839	2060.89879349858	958
2019.7266588475	2053.44851814107	962
2019.73940132661	2044.85471655045	966
2019.75214380572	2041.23608580307	970
2019.76488628484	2041.23619531304	972
2019.77762876395	2037.29936141906	974
2019.79037124306	2033.73429599961	976
2019.80311372217	2031.65969876885	978
2019.81585620128	2030.48026400748	978
2019.82859868039	2019.72168612802	984
2019.84134115951	2009.61138926048	986
2019.85408363862	2001.55752074708	990
2019.86682611773	1997.9869022603	992
2019.87956859684	1991.55771667117	992
2019.89231107595	1991.55772061822	994
2019.90505355507	1991.55771970341	994
2019.91779603418	1983.97232215493	1000
2019.93053851329	1973.94024109702	1006
2019.9432809924	1961.61326495539	1014
2019.95602347151	1950.59624823046	1022
2019.96876595063	1950.92987894251	1028
2019.98150842974	1963.03903005168	1030
2019.99425090885	1961.14527921571	1032
2020.00699338796	1961.14527921297	1032
2020.01973586707	1961.14527921297	1032
2020.03247834618	1961.14527921297	1032
2020.0452208253	1961.14527921297	1032
2020.05796330441	1961.14527921297	1032
2020.07070578352	1961.14527921297	1032
2020.08344826263	1961.14527921297	1032
2020.09619074174	1961.14527921297	1032
2020.10893322086	1961.14527921297	1032
2020.12167569997	1961.14527921297	1032
2020.13441817908	1961.14527921297	1032
2020.14716065819	1961.14527921297	1032
2020.1599031373	1961.14527921297	1032
2020.17264561641	1961.14527921297	1032
2020.18538809553	1961.14527921297	1032
2020.19813057464	1961.14527921297	1032
2020.21087305375	1961.14527921297	1032
2020.22361553286	1961.14527921297	1032
2020.23635801197	1961.14527921297	1032
2020.24910049109	1961.14527921297	1032
2020.2618429702	1961.14527921297	1032
2020.27458544931	1961.14527921297	1032
2020.28732792842	1961.14527921297	1032
2020.30007040753	1961.14527921297	1032
2020.31281288665	1961.14527921297	1032
2020.32555536576	1961.14527921297	1032
2020.33829784487	1961.14527921297	1032
2020.35104032398	1961.14527921297	1032
2020.36378280309	1961.14527921297	1032
2020.3765252822	1961.14527921297	1032
2020.38926776132	1961.14527921297	1032
2020.40201024043	1961.14527921297	1032
2020.41475271954	1961.14527921297	1032
2020.42749519865	1961.14527921297	1032
2020.44023767776	1961.14527921297	1032
2020.45298015688	1961.14527921297	1032
2020.46572263599	1961.14527921297	1032
2020.4784651151	1961.14527921297	1032
2020.49120759421	1961.14527921297	1032
2020.50395007332	1961.14527921297	1032
2020.51669255244	1961.14527921297	1032
2020.52943503155	1961.14527921297	1032
2020.54217751066	1961.14527921297	1032
2020.55491998977	1961.14527921297	1032
2020.56766246888	1961.14527921297	1032
2020.58040494799	1961.14527921297	1032
2020.59314742711	1961.14527921297	1032
2020.60588990622	1961.14527921297	1032
2020.61863238533	1961.14527921297	1032
2020.63137486444	1961.14527921297	1032
2020.64411734355	1961.14527921299	1032
2020.65685982267	1961.14527921298	1032
2020.66960230178	1961.14527921303	1032
2020.68234478089	1961.14527921296	1032
2020.69508726	1961.14527921297	1032
2020.70782973911	1961.14527921285	1032
2020.72057221823	1961.14527921289	1032
2020.73331469734	1961.14527921298	1032
2020.74605717645	1961.14527921281	1032
2020.75879965556	1961.14527921283	1032
2020.77154213467	1961.14527921281	1032
2020.78428461378	1961.1452792128	1032
2020.7970270929	1961.14527921267	1032
2020.80976957201	1961.14527921235	1032
2020.82251205112	1961.14527921288	1032
2020.83525453023	1961.14527921168	1032
2020.84799700934	1961.14527919611	1032
2020.86073948846	1962.09914043728	1032
2020.87348196757	1962.09914043716	1032
2020.88622444668	1962.09914043766	1032
2020.89896692579	1962.09906029461	1032
2020.9117094049	1962.09894984267	1032
2020.92445188401	1960.57842522117	1032
2020.93719436313	1960.57842522813	1032
2020.94993684224	1961.53336549428	1031
2020.96267932135	1964.36018189293	1030
2020.97542180046	1965.67578624273	1028
2020.98816427957	1971.17630260431	1022
