time	95%HPD_lower_value	95%HPD_higher_value
2014.62966720276	92.6201696018961	96.9135582572504
2014.64240968187	88.531212931392	92.6202049633507
2014.65515216098	88.5312186605616	92.6202401047251
2014.66789464009	88.5312157294439	92.6202750341401
2014.6806371192	88.5312127462558	92.6203097465454
2014.69337959832	88.531209772778	92.6203442429936
2014.70612207743	88.5312067817779	92.6203785238275
2014.71886455654	88.5312037776193	92.6204125862973
2014.73160703565	89.950929922835	92.6204464355593
2014.74434951476	92.6204800691861	127.238559726223
2014.75709199387	92.6205134850071	123.376871627238
2014.76983447299	92.6205466843337	123.376897283751
2014.7825769521	92.6205796696201	123.376922721074
2014.79531943121	92.6206124366457	123.376947944409
2014.80806191032	92.6206449887489	123.376972903229
2014.82080438943	92.6206773252304	123.376997567747
2014.83354686855	92.6207094449017	123.377022000911
2014.84628934766	92.6207413490497	123.377046149668
2014.85903182677	92.6207730372232	123.377070036024
2014.87177430588	92.6208045091003	123.377093659062
2014.88451678499	92.6208357653033	123.377117014493
2014.8972592641	92.6208668054475	123.37714010594
2014.91000174322	92.6208976289522	115.230399571401
2014.92274422233	92.6209282370781	110.427725906076
2014.93548670144	92.6209586294174	110.427736643347
2014.94822918055	83.4124251600047	111.860962547466
2014.96097165966	83.4124550717505	112.857289152436
2014.97371413878	83.4124849955325	112.857302783399
2014.98645661789	83.4125147527751	112.857316247598
2014.999199097	83.4125443272729	112.857329641006
2015.01194157611	83.4125737132022	112.857343019325
2015.02468405522	83.4126029065859	112.857356325285
2015.03742653434	83.4126319201017	112.857369580743
2015.05016901345	83.4126607443494	112.857382794087
2015.06291149256	83.4126893857431	111.67935985043
2015.07565397167	83.4127178399665	111.679354137002
2015.08839645078	83.4127461107553	111.679348119188
2015.10113892989	83.4127741933405	111.679342074006
2015.11388140901	83.412802091342	111.67933593958
2015.12662388812	83.412829804075	109.506509128371
2015.13936636723	83.4128573292109	109.506501791848
2015.15210884634	83.4128846707895	180.7711462039
2015.16485132545	83.412911825703	180.771146222505
2015.17759380457	83.4129387954851	174.674636958335
2015.19033628368	83.4129655789755	174.674630253707
2015.20307876279	83.4129921773628	159.018909569571
2015.2158212419	74.5391336689508	159.018900608267
2015.22856372101	74.5391379858673	159.018898767889
2015.24130620013	74.5391426860784	159.018896967173
2015.25404867924	74.5391473674668	159.018895012792
2015.26679115835	74.5391520299761	159.018893149903
2015.27953363746	74.5391566903752	159.018891196555
2015.29227611657	74.5391613430467	159.018889156465
2015.30501859568	74.5391659849673	159.018887050704
2015.3177610748	74.5391706143862	163.570184910838
2015.33050355391	74.5391752332852	163.570260463794
2015.34324603302	74.539179841346	163.570335103872
2015.35598851213	74.5391844391192	163.570408889105
2015.36873099124	74.5391890255701	163.570481859247
2015.38147347036	74.5391936017165	163.570553993286
2015.39421594947	74.5391981672602	163.570625297672
2015.40695842858	74.5392027217288	163.570695763185
2015.41970090769	71.1321387885333	163.57076539651
2015.4324433868	71.1321404150728	158.992666237143
2015.44518586591	71.1321418829651	158.992732423556
2015.45792834503	71.1321433487879	158.992797922814
2015.47067082414	71.132144802009	161.07453227203
2015.48341330325	71.1321462404082	153.721086003168
2015.49615578236	66.06638889686	153.72114493424
2015.50889826147	66.0663933483073	153.721203131738
2015.52164074059	66.066397675436	149.786117367264
2015.5343832197	66.066401998447	149.786126051053
2015.54712569881	66.0664063214208	149.786135724409
2015.55986817792	61.7730353423476	145.738938028668
2015.57261065703	61.7730376817018	145.738947202549
2015.58535313615	61.7730420407561	145.738956446414
2015.59809561526	61.7730464297581	145.738965640388
2015.61083809437	61.7730507949613	145.738974792205
2015.62358057348	61.7730551674561	145.73898391348
2015.63632305259	61.773059518777	142.076974374016
2015.6490655317	79.7978054711573	142.07695512969
2015.66180801082	79.7978037620884	142.076960176324
2015.67455048993	79.7978020198925	142.076965154393
2015.68729296904	79.7978001977916	140.632412170764
2015.70003544815	75.7884559675857	140.632435523688
2015.71277792726	72.292685978853	140.632440618407
2015.72552040638	75.0942900109903	140.632445631151
2015.73826288549	75.0942882503462	140.632450564988
2015.7510053646	72.8334908396516	136.888057031262
2015.76374784371	70.2660529759712	137.683575044469
2015.77649032282	70.2660540605251	137.683579727909
2015.78923280194	70.2660524694838	136.521883602793
2015.80197528105	70.266050629702	133.76085908489
2015.81471776016	70.2660487649326	133.760864446815
2015.82746023927	70.2660468478393	132.297129910916
2015.84020271838	70.2660448715489	132.297134391113
2015.85294519749	70.266042849197	132.297138826412
2015.86568767661	72.1357401389354	130.002497451525
2015.87843015572	72.1357405764384	130.002501610992
2015.89117263483	72.1357398600129	130.002505658888
2015.90391511394	68.8449634662847	130.00250964938
2015.91665759305	68.8449692995936	130.002513582927
2015.92940007217	68.8449724947067	130.002517450506
2015.94214255128	68.8449760243708	130.00252125869
2015.95488503039	70.4847536029554	130.002525002619
2015.9676275095	70.4847566789954	130.002528685616
2015.98036998861	73.3814457590303	130.002532304946
2015.99311246772	107.16399532111	127.988469200309
2016.00585494684	102.559388228235	127.98847730828
2016.01859742595	100.474281236397	127.988485375469
2016.03133990506	102.9516059495	127.988493397109
2016.04408238417	100.193377652168	125.995249848525
2016.05682486328	98.2369096791367	125.995257140244
2016.0695673424	98.2369010329639	123.512906274913
2016.08230982151	98.2369058447502	121.756377160849
2016.09505230062	96.2058338150703	121.756383440436
2016.10779477973	96.20583229038	121.756389915169
2016.12053725884	96.2058306480073	121.756396356894
2016.13327973796	91.6447162147404	121.756402754901
2016.14602221707	91.6447143325754	121.756409113774
2016.15876469618	89.3383195998489	119.862773651972
2016.17150717529	89.3383078137677	118.117010359505
2016.1842496544	89.3383053827691	117.079525050735
2016.19699213351	89.3383028130486	117.079530720617
2016.20973461263	89.338300114789	117.079537836933
2016.22247709174	87.2392985982725	117.079544895528
2016.23521957085	87.2392969234754	117.079551908506
2016.24796204996	91.3004982024682	117.079558874659
2016.26070452907	88.344176292812	117.230223108892
2016.27344700819	88.3441814552723	117.230225756838
2016.2861894873	85.4026120748493	116.425588771177
2016.29893196641	85.4026178960493	116.425593407756
2016.31167444552	85.4026235506252	197.16289332269
2016.32441692463	85.4026289731611	197.162522817442
2016.33715940375	84.7007761211319	197.162145390443
2016.34990188286	84.7007826736722	197.161759404155
2016.36264436197	84.7007890667357	197.161364452031
2016.37538684108	83.8064625659368	197.160960941502
2016.38812932019	83.8064781198491	197.160549035455
2016.4008717993	85.3120877267148	197.160128484363
2016.41361427842	85.3121085036134	197.159699483096
2016.42635675753	85.3121290582754	197.159261941357
2016.43909923664	84.2350901395739	197.158815825835
2016.45184171575	84.2351097282472	197.158361212398
2016.46458419486	84.2351282160834	197.157898082548
2016.47732667398	81.0649061289731	197.15742639802
2016.49006915309	80.0450120947464	197.156946194804
2016.5028116322	79.5372232033296	197.156457450798
2016.51555411131	79.537245471061	197.155960178909
2016.52829659042	79.5372675989089	197.155454374625
2016.54103906953	78.4376919175425	197.15494005117
2016.55378154865	78.4377133812693	197.154417188333
2016.56652402776	75.745607210558	197.153885786166
2016.57926650687	75.7456236124857	197.15334586337
2016.59200898598	75.7456399945515	119.808865186091
2016.60475146509	74.7777461797818	120.444911440228
2016.61749394421	74.777758321725	120.444918769842
2016.63023642332	74.7777692051008	120.44492457483
2016.64297890243	76.0569914487812	121.470156174752
2016.65572138154	74.9646327252126	118.454477686196
2016.66846386065	74.9646429312249	118.454482980497
2016.68120633977	73.9140221911791	118.454488263805
2016.69394881888	62.2707661915938	118.454493524799
