time	velocity	number_of_branches
2014.62966720276	39.7413243715591	0.044
2014.64240968187	39.8201722784036	0.048
2014.65515216098	39.8001358822899	0.048
2014.66789464009	39.7824260835636	0.048
2014.6806371192	39.7667998731469	0.048
2014.69337959832	39.7530425132356	0.048
2014.70612207743	39.7409638223331	0.048
2014.71886455654	39.7303950038586	0.048
2014.73160703565	39.7847070861578	0.052
2014.74434951476	40.5842267517793	0.056
2014.75709199387	41.0836134287263	0.06
2014.76983447299	41.2810029605696	0.06
2014.7825769521	41.4716267973428	0.06
2014.79531943121	41.6558222517222	0.06
2014.80806191032	41.8339050279344	0.06
2014.82080438943	42.0061708695621	0.06
2014.83354686855	42.1728970809501	0.06
2014.84628934766	42.334343886621	0.06
2014.85903182677	42.4907557112403	0.06
2014.87177430588	42.6423623267234	0.06
2014.88451678499	42.7893799144326	0.06
2014.8972592641	42.9320120360702	0.06
2014.91000174322	43.0809557716742	0.068
2014.92274422233	43.1445347678985	0.072
2014.93548670144	43.0836425670116	0.072
2014.94822918055	43.1137648994792	0.08
2014.96097165966	43.2543365397431	0.084
2014.97371413878	43.3823024137694	0.084
2014.98645661789	43.5070895280298	0.084
2014.999199097	43.6287803456642	0.084
2015.01194157611	43.7474586368833	0.084
2015.02468405522	43.8632086196659	0.084
2015.03742653434	43.9761143311625	0.084
2015.05016901345	44.0862590907879	0.084
2015.06291149256	44.144998569672	0.088
2015.07565397167	44.189310837038	0.088
2015.08839645078	44.2338156705089	0.088
2015.10113892989	44.2784126668188	0.088
2015.11388140901	44.3230145830167	0.088
2015.12662388812	44.3913880916194	0.092
2015.13936636723	44.481955121603	0.092
2015.15210884634	44.7417541651518	0.104
2015.16485132545	44.8466137000718	0.104
2015.17759380457	44.9224836199572	0.108
2015.19033628368	44.9440217753933	0.108
2015.20307876279	44.9655594644427	0.12
2015.2158212419	44.8818570198119	0.124
2015.22856372101	44.7286154221244	0.124
2015.24130620013	44.581492205369	0.124
2015.25404867924	44.440109783687	0.124
2015.26679115835	44.304122201983	0.124
2015.27953363746	44.1732117409599	0.124
2015.29227611657	44.047086063451	0.124
2015.30501859568	43.9254756559731	0.124
2015.3177610748	43.8333844993718	0.128
2015.33050355391	43.8463557726677	0.128
2015.34324603302	43.8580316178874	0.128
