mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
9116.49779367263	61.9173649525549	23.086072362499	611361.614684731	2906.61061533635	26.5227209542226
4069.76478400899	66.7920948961276	13.6317037868465	224928.146945102	3303.71542202186	18.0119138933001
3792.44307260812	61.2074603375217	18.0491896927811	200047.056034278	2867.43063775019	20.6112478439183
5541.28992078544	68.9125569042308	20.8605683442885	386877.598474211	3509.31285981004	23.099013711511
1826.97736526245	62.5501120011109	15.1656131265127	45605.9015904838	2922.20016786118	11.1355649233855
3182.09367999502	66.4576679379577	11.771741722403	134066.571113159	3204.012636789	12.4706956644254
2283.7229592424	68.4549498002451	13.4226344256331	101628.829075957	3415.2746866874	18.3334426607066
1864.42004062003	66.1781733148994	10.6760503084882	80162.6079223655	3244.88610240171	11.1723353722007
2676.92566343474	62.2513593086971	13.4155307344471	126444.654230121	2892.48016315863	16.1112072059704
1169.07208138133	64.7688368728098	17.9502459898236	68041.1583584257	3170.52986106362	24.9688198266876
811.905999481087	64.5402594465671	11.9711034094251	42091.6625523915	3137.0265225737	14.7918553831143
1797.21666364907	63.6268996677499	13.451651506315	76417.9497118848	3153.8929933123	16.5733728568998
3238.86786872782	67.1752986434604	12.9024527514916	126461.300815462	3235.42700501326	15.8971822991597
1291.1289425602	59.6342968609741	10.0470635199501	39274.6549526724	2637.6815370025	10.04143295835
1078.65579791153	62.4564741490015	13.4263099436159	46332.8990157922	2885.97410738883	17.3780072757846
3749.69489628196	62.1329764461502	16.6448378499814	137474.130439826	2934.30314659086	15.5962238664175
1571.13064227895	62.8610208618881	13.9068685582725	76911.6796860001	2979.66610871183	16.7581422158435
5367.20388149601	63.8364938408269	27.9769352837368	406119.641934005	3122.44476583568	30.5299274414128
2220.02104200852	69.4057263061931	10.9475045166843	116924.973045277	3509.825057635	12.5666453790811
2047.8104272556	63.4114200481991	11.9498988394752	63265.5331839708	3022.81339044582	10.5492301703018
2744.09527894895	63.7362768038811	12.0345018366641	147048.189651593	3170.08747149238	14.868788105509
3751.03660871502	64.2706593748306	25.2059515922858	276054.543372292	3164.00499771053	28.2432095462431
1224.6312914675	63.4776558640756	14.4666604682218	45221.0841379109	3123.76927664278	13.122430366784
4930.12387382292	70.2735394420304	12.713402108035	260491.18389205	3547.570703617	13.1617193674695
3789.15168145112	65.4656482484817	19.0083581673577	131497.149009426	3095.46114736426	19.2488563159654
1483.40002213471	66.1291972888514	12.9198476012921	51120.894349973	3281.30416765211	11.3422897639487
916.190645461403	63.1098688630861	8.95493889417408	38046.6349752533	3173.96905002339	10.7502896782209
2502.20643529189	59.8147419226842	11.0462683814772	83665.4661321895	2661.34075782777	11.4563663839906
4239.71569762707	62.3220193882471	19.7593648406129	233108.90399273	2933.07023403728	22.067355873539
1514.97320267851	66.2910530274703	14.6961466522773	57577.2094495884	3165.20888818553	14.8799064537638
1241.80352342085	64.1861017023071	17.8385532142566	39727.0978641331	3041.33591541208	17.7674829565361
5449.34450298276	66.3077175765758	19.7606582250076	333270.450991624	3216.63770152971	24.8866569913926
1538.33764099467	67.8269125710041	12.9329719753152	81091.3402941262	3393.59444001291	15.4754559585945
1645.15720458941	68.967864491085	10.6052847438792	81715.5008738938	3577.77931713095	12.1667841378379
2673.73886425508	61.3871575096633	13.758959347893	130096.454963613	2816.68402166955	15.1287632879104
1078.99811193994	60.9398612928359	9.46040094035903	33167.2047803405	2814.98082342651	10.4658475854415
3525.6937060337	66.4204167364154	17.9018462580989	201335.696565538	3168.51951796049	22.9542355221901
7024.94422418035	67.1774059215486	23.0849516739445	501003.558200366	3241.18233795463	26.0959429328334
6031.53151690556	63.2239350303286	12.0235402817909	313587.399165284	3166.76798647194	14.2817432966136
2744.83609970074	67.4581952778467	13.3064120671077	135857.474041701	3288.78474001798	13.9734662605225
2790.93899669955	62.549212560015	20.9233796261587	146183.657956752	3063.72396570358	24.1704533215699
1624.02389519703	67.0324173378585	10.8696683807228	79684.5741695473	3315.39561371109	11.8834461479032
1276.1786299415	67.9511532036181	13.6528514228899	55176.9057920586	3183.9368572246	12.8259301175171
1062.60190472704	65.3443881711988	9.92548348427787	38360.8646635504	3148.81125148597	10.6276858052793
781.279951477535	67.2755013232855	14.5472499338973	46839.4870868518	3152.63053373686	19.5760212186979
1953.97654423017	65.0638531276468	11.8221866850465	64039.7165606558	3119.18641929362	11.8520576283785
1851.67846386863	64.8729558242587	14.3623951893249	66254.6863531531	3149.54977283848	13.9931278605382
5034.98058978062	61.5923842490627	26.2533730312772	274446.408955538	2814.08948101542	27.3631092360798
1968.31401419578	65.032835087363	12.7146451043313	50676.3056262587	3061.30884449372	11.2172918898472
4457.65296007112	61.4791048024376	13.7954930600632	207577.513401917	2896.881070912	13.8220147677102
130320.355513204	62.8277633266891	30.9746198561029	9996253.97594758	3056.94358648168	31.3631981853521
3496.1758709546	68.4627002421688	16.978937945571	105390.68746207	3269.35391245073	15.190158999996
670.538834241782	64.8425686425556	10.9568536106193	37517.2206252939	3195.72863709201	14.3772367123355
3359.37064869331	67.726724046655	10.8532737146174	160872.643302715	3338.7790283852	13.0214245444095
939.312962236495	69.1069871987168	15.1139542332139	28109.3149783541	3192.92597731295	13.080897719929
182.538981401553	47.1878593013064	4.8013880121606	895.390978648552	1231.02886444846	2.19530129721174
965.17927135655	62.8567746567558	11.8927617133045	36019.4683067608	3166.87642830186	14.611194693954
2160.96239317137	68.3704763530805	15.9935478501572	81647.7816399097	3617.65839163468	18.6463808179005
1973.19085711177	71.8020490222256	15.6922607136018	54269.3427601911	3546.53475833165	13.7441535375387
3421.72498001039	63.5715060962497	18.1974570300296	229139.112304907	3122.96517452902	21.2693519489728
180.292434022929	65.4515139251463	5.55287342626353	5794.59216680803	2838.98363306113	6.18984102030464
1223.54139424837	67.948937455438	15.0786601262586	65972.822600073	3232.98482900494	17.6196381797765
3625.14002074686	66.8549766539334	18.2498672358934	236109.199763385	3292.64069867748	22.4967982225716
3316.808879045	63.2623134311537	13.9073931726732	152140.680195814	3000.7626235473	18.5373089775872
2212.58861871708	63.339175837738	13.847796969583	110546.847369896	3107.12899781736	14.6082439402564
2635.27570213776	61.7141937865884	15.2073879558275	85606.1095152421	2871.40194347374	13.8315512537183
2214.39961270964	60.1897567286278	14.2372698826723	77988.4690228878	2859.92938683474	14.3748715337691
1067.20871285519	60.298977196611	10.4036824538595	37183.3479895159	2696.8782608667	14.2255961781074
5795.93772110965	64.3562413111597	21.1899489709546	380749.502967617	3136.09201947929	26.3790628631349
4033.93529652135	65.0012049435357	13.0325134906981	147852.475370154	3211.39479832673	12.75600829301
3580.49637807962	62.4026711362102	10.8284639254061	164808.561079453	2927.60120380196	12.9462645419017
2334.23751655133	65.5809410579191	16.8822304364695	69164.82996282	3197.98687428013	12.3898233153774
4257.09145754098	62.4708583592764	13.8721443414738	219920.869499669	2932.51200176984	16.7302172733652
4494.58253024868	64.3857125920961	26.3783507785903	237239.053783667	3020.32223551796	28.4790177719842
3032.84528246762	69.0351361025223	17.0256061873813	154346.61882612	3625.95833162482	18.6975770961975
1358.63684473246	69.2129657898219	13.5904807928263	64478.0121933148	3599.28950933815	17.0197817152549
575.65260237478	64.5711144427333	8.61191897985348	24020.6353280038	3301.85033546541	10.0296237865749
2677.50062226318	66.3635059535208	14.0880356739175	122038.253497384	3284.05420481195	17.9085789949154
3626.04059205118	64.8484267416081	13.7793772799817	185173.20676071	3053.18077390667	15.5629787805922
1530.1079528383	69.0243655462219	15.7329593250926	66205.3999735998	3255.43364069864	19.9325309389179
1719.7809065842	64.2207950204172	11.0969121407592	72074.2787819077	3279.13008173998	10.973104558803
1490.60149532335	61.8229337099731	12.4591980605169	42003.5003332503	2979.756246297	10.1186602586911
2800.96159008671	71.2857465324725	17.6663893065469	96193.5294180043	3462.86650225345	17.4829867707644
2004.6716963537	66.4677387280427	15.3445233635609	97360.9437665499	3293.85903924805	19.8238950507831
695.889770453843	67.3297138902083	8.7058812544029	23578.5956153501	3325.67761092579	9.83432825598371
3221.69150942912	63.2257172898126	18.7677279618924	209336.815782829	3031.99199160557	23.2856686294141
1812.05773562164	61.3507714289805	12.6363057086404	64779.7147974205	2990.52803426211	14.820631577931
2477.48634215661	67.605227392267	17.1842133162467	90760.4144277	3306.33147957695	15.8032035913993
1102.67429436728	63.7667259267991	11.8381083675512	31645.0676143621	3141.26509060713	9.78320757299016
775.107146337499	61.3465613009057	11.8298790168992	41650.8895077888	2887.92351263405	17.0737177686002
1179.52079865512	63.6556866027442	10.841438817114	47128.6539015023	3110.03631969821	12.4362021999252
2919.76103108472	64.2741387154011	13.3187968329847	137463.219611189	3093.11622138142	15.6194367918522
6158.58665075449	64.9082716688339	20.8397264737073	305696.474416282	3309.29196710811	22.8459535869848
1986.28908556946	63.6256633731188	11.2222639335198	77370.8166889336	2965.8764301621	11.2359356972258
3868.01226401245	68.2224529849317	20.113805895151	137287.22722111	3393.06781098879	18.1754387906596
1587.74339801404	67.0760874165349	10.5729108422803	71829.6867019483	3235.70129521275	13.2826486310784
804.082672789924	65.3266488657643	11.0406692580281	39183.9398188495	3082.19144155477	14.3562272100438
2847.13319245589	59.9060279502038	13.8154221034858	107818.355421532	2744.53275627843	15.8909538059668
792.4151940051	63.717737241613	8.55270752550804	26685.6803605289	2970.60655894247	9.96948748542703
2697.52484763515	61.6127694466151	12.8671899343143	156769.065035279	3006.14396724231	15.2708088305671
2512.85700797287	66.995521474779	10.2904094895306	105528.252653607	3369.10272990957	10.7572861738771
873.352957218549	62.272327306515	9.23252085177669	36522.8248180287	2958.37753564501	11.8059000264147
2561.83895830744	60.9883392094725	17.152477586794	83980.6781063583	2806.40926566854	18.5693783301662
2727.96027057945	63.8791484451352	12.5102520995943	117842.52208391	3283.78307212609	14.711580982418
4347.81017092337	62.7383460054319	13.2962872535203	280880.152950082	3131.68273530063	14.3668059660373
2462.96179667463	64.3357274547278	13.3721297872696	135824.128395359	3147.42607019222	15.2891261116197
3395.98065736054	68.7145954178355	19.7277965546643	189975.764268429	3622.17079573874	24.0469823840792
859.259634940003	63.4220964371944	10.095464336893	27116.7826663359	3106.59484112458	12.4038641310615
1481.32307742191	64.4462190996096	13.2390447193555	58153.8986997068	3100.71620933589	14.6591687984523
1925.64638977837	66.7003305078943	11.8452349552295	80429.0088665225	3283.77497666663	12.7268763236244
1940.12125572243	60.052092741256	15.3924957063709	83193.5568991412	2756.83886834645	19.0301126680391
1690.29123263331	65.2182587952316	15.2050860450883	115090.621897534	3225.55658540053	22.987216349736
2471.16999801328	68.1131521615636	19.0070687876375	151236.912602093	3339.89165867161	23.543656304028
3930.0760871615	64.0484933810542	12.9652292453324	178078.077910467	3149.62623014349	13.5183741467082
1778.37142439747	62.8043797507655	9.56976349276805	64574.1049154215	3116.87070196909	10.4424912045081
1495.06009424241	67.1479257448969	11.0654448646197	51688.4066935619	3242.26545438496	11.2440698937041
740.42547399677	62.7296108476548	12.7631283181871	40587.2010242316	2949.47122596441	18.4180387355477
3365.04882465526	64.8277109752033	12.6657822015784	159700.170728603	3202.1383602356	13.7163761165818
1580.58362336685	62.136065954522	16.8237439735821	53657.3905340439	2991.92057342762	15.7221618990249
2103.57788771555	63.8437749719833	15.8449929536054	89561.4477626393	3087.2107568947	19.893991171116
2427.31824495538	63.5231473591413	17.4427486157692	85804.4077118502	3003.39431241049	17.5259306121931
1415.04871298489	61.2279636321421	11.6275887077773	60173.8407564342	2807.9028608159	12.7965487836228
302.510834420844	65.9540378448494	9.50079721256569	13253.5364874483	2862.41270064483	14.5563675985432
1166.68033174513	70.009168512194	13.2120210539665	57322.6364149536	3366.20760893979	15.0212986390168
4262.63328342141	70.3241425924865	14.7683696867697	177608.602808916	3688.70676393216	13.3240391590713
2315.75511985512	62.4028560483987	17.0739895504878	104590.478981998	2908.66319644202	21.0295633325453
2395.81242730241	63.9383498731315	12.3668207701633	104198.248346876	3214.0761406365	13.3376866551104
1088.56025795917	63.3976771199884	19.4805929945751	67525.1282749275	3228.85775916768	25.6921542673615
2204.23652750529	65.7502206521176	11.3542709971126	90311.6250092843	3261.38988327365	12.3511992386952
7032.96375741788	65.3943084955321	16.0831773120663	327153.748821997	3171.96328165438	17.2947906026668
3499.28706255076	65.2744190356384	12.3010373713901	189066.071780555	3379.66627142988	13.2752404165699
3224.63953966967	70.023144991806	18.1363824087622	94078.8377423203	3447.59658837852	18.4655772320598
3070.0527285235	66.0570868592859	13.5481180620311	144268.986821712	3228.39798520279	15.4251426181253
44564.9947451058	62.7262508120194	30.0716249951518	3381036.52208311	3052.36717783154	30.636166886076
2481.78908920113	66.7515196131223	15.8659379957569	141910.474534515	3441.95318045471	20.0942904822448
2777.76866532659	61.1137450529655	16.2642081603385	169373.648838421	2904.19768516005	19.759403450861
2923.01211792936	64.2623380221017	14.3315859573602	165719.107202977	3036.95971946666	19.329585809736
125.848781650758	39.4688186579008	6.47221760238129	693.82623747427	1259.49814801749	3.90153543096744
940.492918968501	60.3795882484502	9.01291282526393	38471.2307659657	2868.26526347084	11.1725065176633
1296.9268892694	63.1380923566656	11.0738407552905	38152.0218829627	3104.46614129126	10.1168899461917
1532.06755298829	71.8936968596842	16.1224231276003	48690.3075288576	3549.25012658076	15.9918458718108
5469.04278683707	61.4126455122463	28.8574538697345	217582.216055816	2834.08471272455	29.5133846631985
1163.23246930597	64.8090204995031	10.711540964508	59471.2390079551	3162.76795340729	14.7811097112209
1357.46283781617	66.0078071401201	11.7219328428617	81847.7067555924	3231.49336328526	15.0627071014909
1407.29219883498	63.3812472649912	10.537161835314	48100.7873901748	3058.93208769974	10.485712335972
1310.83871600256	69.051977785864	12.4388889982246	76214.3711834017	3509.64325629789	16.44104821945
1037.32599977338	62.7484862081524	9.82996635645636	38390.0511438377	2896.50830447778	11.2465795302862
6692.85656213937	63.5199418895816	17.687173883024	332221.605757523	2970.48833666353	22.1366664922508
1009.39470992254	61.6763142175574	12.0735193288101	36478.7366049376	2837.87237038457	12.6731947792229
2519.04145257024	63.5774074539848	11.1220111376078	129816.545153106	3177.87803811274	13.9155532437538
3417.62546924569	62.2085313393047	17.0383244591422	133958.102075815	3001.63833706075	16.1063247205465
1452.45512009508	63.3599528439844	15.9026372628396	46115.3722134744	3005.94665561517	15.0747789728942
1047.65322257556	62.2797019477996	9.05635750026981	45042.8029339413	2961.31743589019	11.307044395755
2107.5229826346	59.4729628207157	12.3001858076651	74321.6265365608	2648.17971614434	13.6364804165211
6157.76318488549	67.5601683716644	12.7892957327988	248910.29051575	3340.74073366101	12.3831259057365
1313.79705588068	61.6923309094352	14.8437265138414	61911.2541341087	2849.29349110371	20.8690740713305
3027.84886421228	60.7483773694333	11.8198892963362	95797.0875342101	2779.88259161905	12.1684128344566
845.837038493756	60.8524554730884	11.3767176280007	33641.0288004095	2971.98973963578	11.693072299496
2163.10684480455	65.0705234972476	16.3746955860442	147348.272131528	3204.65311593664	18.7152570907671
2102.01646993641	59.4668856469264	15.6085452263366	65565.8234923439	2673.03859133278	15.7173504586729
2079.53263853191	63.1287946395045	11.1473044688255	82291.5935219576	3031.31842639712	11.823958707769
1561.90690159838	65.9682924740664	14.2259624895944	93263.5985787763	3417.62539194043	16.45017935876
795.695381344984	58.5883149857152	9.51117795779991	22209.5710147067	2665.06313989746	8.92343690763931
2239.93955569566	67.9473421494959	11.1324071650774	80817.1520499807	3346.58113068297	10.6769595043119
3624.68546802284	61.9184356863141	17.7113089316604	217149.766337758	2942.16125542843	19.3279422207425
3969.71490160676	69.1800836153207	15.9507504625823	255198.706703221	3559.09253132043	18.6521008708522
1000.59140112611	60.9799783872632	10.8387273088329	41996.5173217373	2899.58191644136	11.0334720802932
1577.82087426443	64.2927664509373	14.7141584118946	68209.862079679	3084.47072036602	15.3818374090047
1121.74239402709	67.9642416501454	11.2594478415695	44990.4564801388	3592.7839172942	14.1365463554381
2843.8355124709	68.8669851991403	20.7609892558166	102734.488344795	3526.508549049	18.565685675583
4371.23199759016	67.2752428489669	16.7159294602099	158357.494498787	3327.82798475046	16.9470282773261
1053.91748885238	59.3295630975535	9.16606574630782	32790.8372191305	2701.80835273996	9.64380265434942
3378.8162065234	64.7281367802003	19.5304672655919	125835.636741934	3042.76552524553	17.3494698811477
1175.15121648646	57.8446175609239	11.8612363963485	34230.5968309607	2590.27417976717	12.6667837011611
2730.34636869886	66.1870856102204	14.6220164538717	97441.0663305455	3301.41984567465	11.7962785925533
1511.24569389376	70.8772457599677	17.1632800354858	76245.6749262955	3398.76092777658	20.3459354871869
2299.18692691454	69.4053707427884	15.6172835366334	100192.045488824	3085.83077381201	16.6325768645103
2741.8940372315	67.6849049536418	14.7340834853286	106592.542031273	3352.23027025858	14.9230512679267
2894.27651143717	67.6096990671212	15.5104174484737	99909.4551180995	3330.78023089119	14.9972594419122
1940.37816470712	64.6586719108298	13.6929753178213	78011.6025980839	3305.21851584032	13.8220020142846
2676.79050516066	63.3750034239913	20.3356498877675	142255.936393671	3041.5984153599	24.9373635622339
3552.41434547384	67.060413476664	17.3565336837521	197906.943093355	3415.32926805736	24.0983041350539
1920.93471089592	62.0820761892149	17.6051839597328	69652.0262310612	3071.96787509076	16.0176250557997
2966.99281846756	68.3238692024267	16.918428063347	121032.942431537	3605.88972463012	16.8257319389295
999.079721155952	61.9563705147654	9.48299008026291	39711.7637771663	2980.22454205479	10.2173026998304
1913.49382282822	66.5305674194379	11.6964014288304	63977.8491525852	3412.4943552062	11.7912180284105
2626.62574563973	60.1285694917854	15.1704201014053	85984.7890445483	2789.58729353828	14.2949891943091
1087.77796283325	66.4418127707578	11.1616242157382	48236.7047468027	3472.7369206918	11.6253466708359
3342.41193828546	63.0925049902483	21.3811089486617	219925.205186985	3017.22993214083	26.312353686353
996.093621112094	66.3406487922648	10.7950059747762	40388.5255918907	3146.82423799602	11.8877423854906
1727.55096615467	68.2160411860759	11.798107134527	73453.0763186808	3557.18482876966	12.6135497063822
1518.80619898081	63.7874813767944	17.0531434355541	86311.8607393185	3078.75180093863	18.5665951359426
2531.16834774309	61.620617750057	13.2888853276264	80072.4882557142	2902.14117055861	12.6634997218905
2169.67622085839	58.8265553628863	11.4466966639845	74378.3412062442	2635.2531575534	12.654521427895
842.830324602756	66.8787998635236	10.8650216439212	29494.2141685224	3324.77202077101	9.71720141507247
2124.07443693332	69.8483862870131	16.8572772647287	104450.662831996	3216.8089114239	21.803688072253
1257.82301076144	64.2001723708721	13.3996456840619	41830.1423456103	3183.46423149571	13.1813314358582
1412.3820360437	60.8209338450619	18.3187346276391	47051.3867816794	2924.13007547918	17.3888142744031
2065.06646240276	62.1100278423764	12.6978352516768	87259.0413418444	2933.41695768864	13.505847677576
5799.32097244151	62.9350048387521	12.6321045388844	310647.103761789	3221.65437913446	16.0027783089366
971.358410266967	65.6326560228224	10.6245440841327	30423.684719206	3107.3731992843	10.8836542132218
1072.92358153171	60.132195998105	9.31064312670166	36989.9197521332	2681.34091472164	10.7665961945894
