time	distance
2014.6232959632	0
2014.63603844231	0.0040912316023691
2014.64878092142	0.0081824646678873
2014.66152340054	0.012273699170009
2014.67426587965	0.0163649350958051
2014.68700835876	0.0204561724226314
2014.69975083787	0.024547411134321
2014.71249331698	0.0286386512165577
2014.72523579609	0.0330249172048663
2014.73797827521	0.0374498247209251
2014.75072075432	0.0418747335593134
2014.76346323343	0.0455199353485879
2014.77620571254	0.0458555204607115
2014.78894819165	0.0462603390067234
2014.80169067077	0.0467340582444472
2014.81443314988	0.0472760296067539
2014.82717562899	0.047885303488561
2014.8399181081	0.048560650269629
2014.85266058721	0.0493005868479953
2014.86540306633	0.0501034068434011
2014.87814554544	0.0509672136613253
2014.89088802455	0.0518899547065251
2014.90363050366	0.0528694557034648
2014.91637298277	0.0539034539070852
2014.92911546188	0.0549896293882985
2014.941857941	0.056125633655516
2014.95460042011	0.0571833172232825
2014.96734289922	0.0582581232941429
2014.98008537833	0.0593973149428844
2014.99282785744	0.0605967327144784
2015.00557033656	0.0618523494289576
2015.01831281567	0.0631603174829634
2015.03105529478	0.0645169987140462
2015.04379777389	0.0659189802183694
2015.056540253	0.0673630794890727
2015.06928273212	0.0688463417752799
2015.08202521123	0.070366032384405
2015.09476769034	0.0719196256327091
2015.10751016945	0.0735047920814236
2015.12025264856	0.0751193849336781
2015.13299512767	0.0767614263703722
2015.14573760679	0.0784290941912084
2015.1584800859	0.0801207091304568
2015.17122256501	0.0818347229223488
2015.18396504412	0.083569707211225
2015.19670752323	0.0853243433374037
2015.20945000235	0.0870974129592537
2015.22219248146	0.0888877894837302
2015.23493496057	0.090694430243263
2015.24767743968	0.0925163693898571
2015.26041991879	0.0943527114102294
2015.2731623979	0.0962026252573219
2015.28590487702	0.0980653389935236
2015.29864735613	0.0999401349244476
2015.31138983524	0.101826345191379
2015.32413231435	0.103723347743639
2015.33687479346	0.105630562672854
2015.34961727258	0.107547448884695
2015.36235975169	0.109473501057068
2015.3751022308	0.11140824687976
2015.38784470991	0.113351244504123
2015.40058718902	0.115302080240288
2015.41332966814	0.117260366451452
2015.42607214725	0.119225739615092
2015.43881462636	0.121197858536063
2015.45155710547	0.123176402747608
2015.46429958458	0.125161071007491
2015.47704206369	0.129931679008996
2015.48978454281	0.137102052480705
2015.50252702192	0.145953280449469
2015.51526950103	0.147441819643101
2015.52801198014	0.148087523919436
2015.54075445925	0.148733760667973
2015.55349693837	0.14938050218211
2015.56623941748	0.151957036397454
2015.57898189659	0.156829486825621
2015.5917243757	0.16172962344552
2015.60446685481	0.166647556956813
2015.61720933393	0.171577592084235
2015.62995181304	0.176516224504374
2015.64269429215	0.181461182501324
2015.65543677126	0.186410930015618
2015.66817925037	0.191364391715701
2015.68092172948	0.19632079257498
2015.6936642086	0.201279560018476
2015.70640668771	0.206240261939487
2015.71914916682	0.211202566152437
2015.73189164593	0.216166213104102
2015.74463412504	0.233010421649733
2015.75737660416	0.247474716900374
2015.77011908327	0.256326696671678
2015.78286156238	0.265180752419774
2015.79560404149	0.274036690221401
2015.8083465206	0.282894341215174
2015.82108899971	0.291753557434413
2015.83383147883	0.30061420848679
2015.84657395794	0.309476178874152
2015.85931643705	0.318339365814403
2015.87205891616	0.327203677448679
2015.88480139527	0.336069031359777
2015.89754387439	0.344935353334678
2015.9102863535	0.350312044583001
2015.92302883261	0.355039605961577
2015.93577131172	0.359767362067131
2015.94851379083	0.364495297133843
2015.96125626995	0.369223397121538
2015.97399874906	0.37395164948499
2015.98674122817	0.378680042977807
2015.99948370728	0.38340856748768
2016.01222618639	0.388137213894191
2016.0249686655	0.392865973949634
2016.03771114462	0.397594840175045
2016.05045362373	0.402323805771541
2016.06319610284	0.407052864543346
2016.07593858195	0.411782010831363
2016.08868106106	0.41651123945462
2016.10142354018	0.421240545660049
2016.11416601929	0.425969925077879
2016.1269084984	0.430699373682774
2016.13965097751	0.437219701437462
2016.15239345662	0.445222639747401
2016.16513593574	0.453226105771258
2016.17787841485	0.461230074453296
2016.19062089396	0.469234522302165
2016.20336337307	0.477239427269544
2016.21610585218	0.482681868680051
2016.22884833129	0.486296880577205
2016.24159081041	0.489912701037356
2016.25433328952	0.493529312978752
2016.26707576863	0.497146700187214
2016.27981824774	0.500764847257923
2016.29256072685	0.504383739540107
2016.30530320597	0.508003363085933
2016.31804568508	0.511623704605306
2016.33078816419	0.515244751422393
2016.3435306433	0.518866491436815
2016.35627312241	0.522488913086615
2016.36901560152	0.526112005314713
2016.38175808064	0.529735757538676
2016.39450055975	0.53336015962055
2016.40724303886	0.536985201841114
2016.41998551797	0.540610874875087
2016.43272799708	0.544237169767415
2016.4454704762	0.54786407791247
2016.45821295531	0.551491591033547
2016.47095543442	0.555119701165014
2016.48369791353	0.558748400634661
2016.49644039264	0.562377682047666
2016.50918287176	0.566007538271375
2016.52192535087	0.569637962421274
2016.53466782998	0.573268947847998
2016.54741030909	0.576900488124875
2016.5601527882	0.580532577036563
2016.57289526731	0.584165208567854
2016.58563774643	0.587798376894357
2016.59838022554	0.591432076372123
2016.61112270465	0.595066301529175
