node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
518,977,0.0496909514148993,-2.05521101839675,-79.8919062172103,-2.05569071961857,-79.8922891232896,0.0496909514148993,0,2019.91361203591,2019.96330298732,68940000
518,519,0.0629713854779419,-2.05521101839675,-79.8919062172103,-2.05359079478544,-79.8928923124259,0.0629713854779419,0,2019.91361203591,2019.97658342139,68940000
519,520,0.00649506027997115,-2.05359079478544,-79.8928923124259,-2.05439934567794,-79.8930417400987,0.0694664457579131,0.0629713854779419,2019.97658342139,2019.98307848167,68940000
519,927,0.0176665083657248,-2.05359079478544,-79.8928923124259,-2.05347804931329,-79.8925901778042,0.0806378938436667,0.0629713854779419,2019.97658342139,2019.99424992975,68940000
520,521,0.00520113855120674,-2.05439934567794,-79.8930417400987,-1.00318318535002,-80.6728774057853,0.0746675843091198,0.0694664457579131,2019.98307848167,2019.98827962022,68940000
520,685,0.00106161050211262,-2.05439934567794,-79.8930417400987,-2.05509512339031,-79.8931166952379,0.0705280562600257,0.0694664457579131,2019.98307848167,2019.98414009217,68940000
521,522,0.00168276402882861,-1.00318318535002,-80.6728774057853,-1.00305770583607,-80.6728303949004,0.0763503483379484,0.0746675843091198,2019.98827962022,2019.98996238425,68940000
521,674,0.0105762348810171,-1.00318318535002,-80.6728774057853,0.714092112942538,-79.3060434504044,0.0852438191901369,0.0746675843091198,2019.98827962022,2019.9988558551,68940000
522,669,0.00940025976999626,-1.00305770583607,-80.6728303949004,-1.00254043344565,-80.6735183047527,0.0857506081079447,0.0763503483379484,2019.98996238425,2019.99936264402,68940000
522,523,0.00124848300400915,-1.00305770583607,-80.6728303949004,-1.00297306996139,-80.6726616249808,0.0775988313419576,0.0763503483379484,2019.98996238425,2019.99121086725,68940000
523,524,0.00539037844914192,-1.00297306996139,-80.6726616249808,-3.51627079280609,-79.8558812933546,0.0829892097910995,0.0775988313419576,2019.99121086725,2019.9966012457,68940000
523,564,0.000606003562937607,-1.00297306996139,-80.6726616249808,-1.00253865798018,-80.6724805590693,0.0782048349048952,0.0775988313419576,2019.99121086725,2019.99181687081,68940000
524,525,0.0766957949856295,-3.51627079280609,-79.8558812933546,-3.51935195785007,-79.8541319636172,0.159685004776729,0.0829892097910995,2019.9966012457,2020.07329704068,68940000
524,526,0.00123851870313751,-3.51627079280609,-79.8558812933546,-3.51489654255385,-79.8548372015185,0.084227728494237,0.0829892097910995,2019.9966012457,2019.9978397644,68940000
525,1,0.648014434726034,-3.51935195785007,-79.8541319636172,-3.51695201877251,-79.8540450865417,0.807699439502763,0.159685004776729,2020.07329704068,2020.72131147541,68940000
525,2,0.637085472977302,-3.51935195785007,-79.8541319636172,-3.51928515857711,-79.8532593757413,0.796770477754031,0.159685004776729,2020.07329704068,2020.71038251366,68940000
526,527,0.00016792860536885,-3.51489654255385,-79.8548372015185,-3.51445311548207,-79.8551689787524,0.0843956570996058,0.084227728494237,2019.9978397644,2019.99800769301,68940000
526,557,0.000993790380549697,-3.51489654255385,-79.8548372015185,-3.51511665093733,-79.8546613237178,0.0852215188747867,0.084227728494237,2019.9978397644,2019.99883355478,68940000
527,553,0.00195990759072695,-3.51445311548207,-79.8551689787524,-3.51485217769297,-79.8549893820867,0.0863555646903328,0.0843956570996058,2019.99800769301,2019.9999676006,68940000
527,528,0.000585969632130978,-3.51445311548207,-79.8551689787524,-3.51453497683673,-79.8550361360433,0.0849816267317368,0.0843956570996058,2019.99800769301,2019.99859366264,68940000
528,529,0.00101197707254896,-3.51453497683673,-79.8550361360433,-3.51456600176594,-79.8547910282533,0.0859936038042858,0.0849816267317368,2019.99859366264,2019.99960563971,68940000
528,542,0.000410346476253154,-3.51453497683673,-79.8550361360433,-3.99180938658629,-79.255847055631,0.08539197320799,0.0849816267317368,2019.99859366264,2019.99900400912,68940000
529,532,0.0487192890211249,-3.51456600176594,-79.8547910282533,-3.51733166509916,-79.8492926953831,0.134712892825411,0.0859936038042858,2019.99960563971,2020.04832492873,68940000
529,530,0.00037978743474798,-3.51456600176594,-79.8547910282533,-3.51465483628493,-79.8550091626307,0.0863733912390338,0.0859936038042858,2019.99960563971,2019.99998542715,68940000
530,5,0.66941347995765,-3.51465483628493,-79.8550091626307,-3.51925133839834,-79.8579466713975,0.755786871196684,0.0863733912390338,2019.99998542715,2020.6693989071,68940000
530,531,0.626994814055618,-3.51465483628493,-79.8550091626307,-3.5149781031392,-79.8506668187872,0.713368205294652,0.0863733912390338,2019.99998542715,2020.6269802412,68940000
531,3,0.0834022724593788,-3.5149781031392,-79.8506668187872,-3.51442235909264,-79.8519762104917,0.796770477754031,0.713368205294652,2020.6269802412,2020.71038251366,68940000
531,4,0.086134512896505,-3.5149781031392,-79.8506668187872,-0.998782497153826,-80.677057126282,0.799502718191157,0.713368205294652,2020.6269802412,2020.7131147541,68940000
532,6,0.703041191485967,-3.51733166509916,-79.8492926953831,-1.516024834,-78.00431478,0.837754084311378,0.134712892825411,2020.04832492873,2020.75136612022,68940000
532,533,0.142085364769223,-3.51733166509916,-79.8492926953831,-3.51990932421225,-79.8547796502333,0.276798257594634,0.134712892825411,2020.04832492873,2020.1904102935,68940000
533,534,0.137498347753024,-3.51990932421225,-79.8547796502333,-3.51776767441815,-79.8547106469941,0.414296605347658,0.276798257594634,2020.1904102935,2020.32790864125,68940000
533,7,0.500846537099286,-3.51990932421225,-79.8547796502333,-3.51691334862166,-79.8488555366731,0.77764479469392,0.276798257594634,2020.1904102935,2020.6912568306,68940000
534,540,0.217017641861055,-3.51776767441815,-79.8547106469941,-2.05887201745762,-79.8933419073986,0.631314247208713,0.414296605347658,2020.32790864125,2020.54492628312,68940000
534,535,0.140812390225869,-3.51776767441815,-79.8547106469941,-3.51984360474906,-79.8525648860471,0.555108995573526,0.414296605347658,2020.32790864125,2020.46872103148,68940000
535,539,0.0987920933823688,-3.51984360474906,-79.8525648860471,-3.52014280676102,-79.8529215431365,0.653901088955895,0.555108995573526,2020.46872103148,2020.56751312486,68940000
535,536,0.0606481818848454,-3.51984360474906,-79.8525648860471,-3.51644771833659,-79.843643848798,0.615757177458372,0.555108995573526,2020.46872103148,2020.52936921337,68940000
536,8,0.249319311224495,-3.51644771833659,-79.843643848798,-2.05419280583193,-79.8973192661377,0.865076488682867,0.615757177458372,2020.52936921337,2020.77868852459,68940000
536,537,0.35452358801588,-3.51644771833659,-79.843643848798,-3.51224140155747,-79.8578915680963,0.970280765474251,0.615757177458372,2020.52936921337,2020.88389280138,68940000
537,538,0.0189678794523238,-3.51224140155747,-79.8578915680963,-3.51096942039646,-79.8566495391242,0.989248644926575,0.970280765474251,2020.88389280138,2020.90286068083,68940000
537,9,0.0915170346842007,-3.51224140155747,-79.8578915680963,-3.51282549430149,-79.8565057313835,1.06179780015845,0.970280765474251,2020.88389280138,2020.97540983607,68940000
538,11,0.0725491552318769,-3.51096942039646,-79.8566495391242,-3.51124964257907,-79.8574981326615,1.06179780015845,0.989248644926575,2020.90286068083,2020.97540983607,68940000
538,10,0.0670846743573972,-3.51096942039646,-79.8566495391242,-3.92869765766554,-78.9672058882524,1.05633331928397,0.989248644926575,2020.90286068083,2020.96994535519,68940000
539,13,0.0991535418036621,-3.52014280676102,-79.8529215431365,-3.99698780007881,-79.2521791086811,0.753054630759557,0.653901088955895,2020.56751312486,2020.66666666667,68940000
539,12,0.101885782240788,-3.52014280676102,-79.8529215431365,-3.51846692404723,-79.853506010123,0.755786871196684,0.653901088955895,2020.56751312486,2020.6693989071,68940000
540,14,0.220101039288523,-2.05887201745762,-79.8933419073986,-2.05798470195428,-79.8941257572765,0.851415286497236,0.631314247208713,2020.54492628312,2020.7650273224,68940000
540,541,0.148443184009226,-2.05887201745762,-79.8933419073986,-2.0572465130927,-79.8940672930582,0.77975743121794,0.631314247208713,2020.54492628312,2020.69336946713,68940000
541,16,0.0853190574649274,-2.0572465130927,-79.8940672930582,-1.00603600065938,-80.6693293042216,0.865076488682867,0.77975743121794,2020.69336946713,2020.77868852459,68940000
541,15,0.0716578552792966,-2.0572465130927,-79.8940672930582,-2.05686541730737,-79.8954276745273,0.851415286497236,0.77975743121794,2020.69336946713,2020.7650273224,68940000
542,543,0.000272589760981323,-3.99180938658629,-79.255847055631,-3.99207478436549,-79.2558224589603,0.0856645629689713,0.08539197320799,2019.99900400912,2019.99927659888,68940000
542,550,0.000356391807268985,-3.99180938658629,-79.255847055631,-3.99192025724312,-79.2558306299025,0.085748365015259,0.08539197320799,2019.99900400912,2019.99936040092,68940000
543,24,0.670122308227712,-3.99207478436549,-79.2558224589603,-3.99839567544147,-79.2588543320789,0.755786871196684,0.0856645629689713,2019.99927659888,2020.6693989071,68940000
