node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
518,977,0.112330197083576,-2.05381622429477,-79.8891383254638,-2.05407017910336,-79.8889713929078,0.112330197083576,0,2019.88371564703,2019.99604584412,12000000
518,519,0.0196992132387557,-2.05381622429477,-79.8891383254638,-2.05292895438894,-79.8876605638997,0.0196992132387557,0,2019.88371564703,2019.90341486027,12000000
519,589,0.010730144208964,-2.05292895438894,-79.8876605638997,-2.05323642548779,-79.8886003643525,0.0304293574477197,0.0196992132387557,2019.90341486027,2019.91414500448,12000000
519,520,0.0741406733466994,-2.05292895438894,-79.8876605638997,-1.48880087632573,-79.5422715030259,0.0938398865854551,0.0196992132387557,2019.90341486027,2019.97755553362,12000000
520,528,0.0110112985815132,-1.48880087632573,-79.5422715030259,-1.48869943323713,-79.5420414762742,0.104851185166968,0.0938398865854551,2019.97755553362,2019.9885668322,12000000
520,521,0.0211774554325974,-1.48880087632573,-79.5422715030259,-1.4860843136637,-79.5454106317887,0.115017342018052,0.0938398865854551,2019.97755553362,2019.99873298905,12000000
521,523,0.265117973845695,-1.4860843136637,-79.5454106317887,-1.48325042325652,-79.5563757321141,0.380135315863747,0.115017342018052,2019.99873298905,2020.2638509629,12000000
521,522,0.0568108442091371,-1.4860843136637,-79.5454106317887,-1.48713415976102,-79.5457977769981,0.17182818622719,0.115017342018052,2019.99873298905,2020.05554383326,12000000
522,1,0.294182942694036,-1.48713415976102,-79.5457977769981,-1.4864548168176,-79.5432900322921,0.466011128921225,0.17182818622719,2020.05554383326,2020.34972677596,12000000
522,2,0.329702068377131,-1.48713415976102,-79.5457977769981,-1.48630501346694,-79.5483975304004,0.50153025460432,0.17182818622719,2020.05554383326,2020.38524590164,12000000
523,3,0.711558873166873,-1.48325042325652,-79.5563757321141,-1.49127820404215,-79.5484039350298,1.09169418903062,0.380135315863747,2020.2638509629,2020.97540983607,12000000
523,524,0.297141221495049,-1.48325042325652,-79.5563757321141,-2.04939578837669,-79.8946956512346,0.677276537358796,0.380135315863747,2020.2638509629,2020.56099218439,12000000
524,525,0.0580658133365632,-2.04939578837669,-79.8946956512346,-2.05116916033998,-79.8942094361295,0.735342350695359,0.677276537358796,2020.56099218439,2020.61905799773,12000000
524,8,0.30786027462254,-2.04939578837669,-79.8946956512346,-2.05735211036972,-79.8953158578471,0.985136811981336,0.677276537358796,2020.56099218439,2020.86885245902,12000000
525,7,0.222472056914487,-2.05116916033998,-79.8942094361295,-2.05255307445602,-79.8936864005418,0.957814407609847,0.735342350695359,2020.61905799773,2020.84153005464,12000000
525,526,0.008166891441105,-2.05116916033998,-79.8942094361295,-2.05239037776148,-79.8942168831813,0.743509242136464,0.735342350695359,2020.61905799773,2020.62722488917,12000000
526,6,0.214305165473382,-2.05239037776148,-79.8942168831813,-2.0520653408277,-79.8929613652121,0.957814407609847,0.743509242136464,2020.62722488917,2020.84153005464,12000000
526,527,0.0137604085610519,-2.05239037776148,-79.8942168831813,-2.15821289978641,-80.7586808639008,0.757269650697516,0.743509242136464,2020.62722488917,2020.64098529773,12000000
527,4,0.22786716128382,-2.15821289978641,-80.7586808639008,-2.15569861879584,-80.7612895790485,0.985136811981336,0.757269650697516,2020.64098529773,2020.86885245902,12000000
527,5,0.192348035600725,-2.15821289978641,-80.7586808639008,-2.1555524898222,-80.756008314311,0.949617686298241,0.757269650697516,2020.64098529773,2020.83333333333,12000000
528,529,0.00132669268111685,-1.48869943323713,-79.5420414762742,-1.4887191601298,-79.5429408079169,0.106177877848085,0.104851185166968,2019.9885668322,2019.98989352488,12000000
528,557,0.00191415112826565,-1.48869943323713,-79.5420414762742,-1.48915234529276,-79.542118410812,0.106765336295234,0.104851185166968,2019.9885668322,2019.99048098333,12000000
529,530,2.30162764958131e-06,-1.4887191601298,-79.5429408079169,-1.48870100595265,-79.5429299528273,0.106180179475735,0.106177877848085,2019.98989352488,2019.98989582651,12000000
529,536,0.00599501943808545,-1.4887191601298,-79.5429408079169,-1.49019593003132,-79.5443053914191,0.112172897286171,0.106177877848085,2019.98989352488,2019.99588854432,12000000
530,531,0.0100684118729026,-1.48870100595265,-79.5429299528273,-1.48904988461351,-79.5433451665483,0.116248591348637,0.106180179475735,2019.98989582651,2019.99996423838,12000000
530,15,0.362563189882617,-1.48870100595265,-79.5429299528273,-1.48748807924698,-79.5426574748618,0.468743369358351,0.106180179475735,2019.98989582651,2020.35245901639,12000000
531,532,0.355239431280322,-1.48904988461351,-79.5433451665483,-1.49403054004386,-79.5455439075158,0.471488022628959,0.116248591348637,2019.99996423838,2020.35520366966,12000000
