node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
518,519,0.0719479955033206,0.720261392389122,-79.3020688279092,0.717140791203984,-79.3064995284507,0.0719479955033206,0,2019.91156296642,2019.98351096192,7360000
518,580,0.0262417930300136,0.720261392389122,-79.3020688279092,-2.05499015933639,-79.8941511813494,0.0262417930300136,0,2019.91156296642,2019.93780475945,7360000
519,520,0.000392006678670453,0.717140791203984,-79.3064995284507,0.717297102387813,-79.306551978571,0.0723400021819911,0.0719479955033206,2019.98351096192,2019.9839029686,7360000
519,571,0.0131297671091855,0.717140791203984,-79.3064995284507,0.7161492491995,-79.3052831529594,0.0850777626125061,0.0719479955033206,2019.98351096192,2019.99664072903,7360000
520,521,0.00774860372024566,0.717297102387813,-79.306551978571,-0.254621824896401,-79.1846640062908,0.0800886059022368,0.0723400021819911,2019.9839029686,2019.99165157232,7360000
520,539,0.00784425786189158,0.717297102387813,-79.306551978571,0.718434602028994,-79.3055939028047,0.0801842600438827,0.0723400021819911,2019.9839029686,2019.99174722646,7360000
521,19,0.494687225491383,-0.254621824896401,-79.1846640062908,-0.25221113900002,-79.1806628327738,0.57477583139362,0.0800886059022368,2019.99165157232,2020.48633879781,7360000
521,522,0.0073338050327344,-0.254621824896401,-79.1846640062908,-0.256315072288772,-79.1863531944852,0.0874224109349712,0.0800886059022368,2019.99165157232,2019.99898537736,7360000
522,523,0.000101229102773215,-0.256315072288772,-79.1863531944852,-0.256368089512841,-79.1863870723591,0.0875236400377444,0.0874224109349712,2019.99898537736,2019.99908660646,7360000
522,534,0.00083690362607447,-0.256315072288772,-79.1863531944852,-0.256034191451656,-79.186579654035,0.0882593145610456,0.0874224109349712,2019.99898537736,2019.99982228098,7360000
523,524,0.000118381305565962,-0.256368089512841,-79.1863870723591,-0.251322664877459,-79.1856603911106,0.0876420213433103,0.0875236400377444,2019.99908660646,2019.99920498776,7360000
523,527,4.14059851354676e-05,-0.256368089512841,-79.1863870723591,-0.256387378442753,-79.1863926771558,0.0875650460228798,0.0875236400377444,2019.99908660646,2019.99912801244,7360000
524,4,0.670193919340036,-0.251322664877459,-79.1856603911106,-0.254625455907832,-79.1877533962288,0.757835940683347,0.0876420213433103,2019.99920498776,2020.6693989071,7360000
524,525,0.000773188927043145,-0.251322664877459,-79.1856603911106,-0.250731442919179,-79.1856555121467,0.0884152102703535,0.0876420213433103,2019.99920498776,2019.99997817669,7360000
525,3,0.704939856096088,-0.250731442919179,-79.1856555121467,-0.255736166299788,-79.1887175272273,0.793355066366442,0.0884152102703535,2019.99997817669,2020.70491803279,7360000
525,526,0.00479679342274419,-0.250731442919179,-79.1856555121467,-0.252373568101072,-79.1846177693495,0.0932120036930977,0.0884152102703535,2019.99997817669,2020.00477497011,7360000
526,1,0.481563827700522,-0.252373568101072,-79.1846177693495,-0.251880922833467,-79.18533280372,0.57477583139362,0.0932120036930977,2020.00477497011,2020.48633879781,7360000
526,2,0.492492789449254,-0.252373568101072,-79.1846177693495,-1.60674072879336,-79.1190671957585,0.585704793142352,0.0932120036930977,2020.00477497011,2020.49726775956,7360000
527,5,0.503604227993725,-0.256387378442753,-79.1863926771558,-0.257097414060469,-79.1850429900018,0.591169274016604,0.0875650460228798,2019.99912801244,2020.50273224044,7360000
527,528,0.000570975435141063,-0.256387378442753,-79.1863926771558,-0.25643132185803,-79.1863931859596,0.0881360214580209,0.0875650460228798,2019.99912801244,2019.99969898788,7360000
528,529,0.000268452153868504,-0.25643132185803,-79.1863931859596,-0.255867064284428,-79.1864213083032,0.0884044736118894,0.0881360214580209,2019.99969898788,2019.99996744003,7360000
528,530,2.93019588019083e-05,-0.25643132185803,-79.1863931859596,-0.256483459476922,-79.1863782163888,0.0881653234168228,0.0881360214580209,2019.99969898788,2019.99972828984,7360000
529,6,0.724076275814663,-0.255867064284428,-79.1864213083032,-0.251388531513217,-79.1806937614595,0.812480749426552,0.0884044736118894,2019.99996744003,2020.72404371585,7360000
529,7,0.486371357781731,-0.255867064284428,-79.1864213083032,-0.251085666741751,-79.183387440932,0.57477583139362,0.0884044736118894,2019.99996744003,2020.48633879781,7360000
530,12,0.691528540763761,-0.256483459476922,-79.1863782163888,-0.256625881728735,-79.1867729016826,0.779693864180584,0.0881653234168228,2019.99972828984,2020.6912568306,7360000
530,531,0.184030631721294,-0.256483459476922,-79.1863782163888,-0.254703398205336,-79.1874172797753,0.272195955138117,0.0881653234168228,2019.99972828984,2020.18375892156,7360000
531,8,0.316241078441362,-0.254703398205336,-79.1874172797753,-0.257020883887843,-79.1892740188257,0.588437033579478,0.272195955138117,2020.18375892156,2020.5,7360000
531,532,0.732083378520154,-0.254703398205336,-79.1874172797753,-0.249075074864432,-79.184149702643,1.00427933365827,0.272195955138117,2020.18375892156,2020.91584230008,7360000
532,11,0.0377096124896077,-0.249075074864432,-79.184149702643,-0.250433191226408,-79.1821301442701,1.04198894614788,1.00427933365827,2020.91584230008,2020.95355191257,7360000
532,533,0.060836578647751,-0.249075074864432,-79.184149702643,0.437902696870432,-78.2887145607227,1.06511591230602,1.00427933365827,2020.91584230008,2020.97667887873,7360000
533,10,0.0123921595247242,0.437902696870432,-78.2887145607227,0.437467685770998,-78.2881403754755,1.07750807183075,1.06511591230602,2020.97667887873,2020.98907103825,7360000
533,9,0.0178566403992039,0.437902696870432,-78.2887145607227,0.43704194226898,-78.2884707369125,1.08297255270523,1.06511591230602,2020.97667887873,2020.99453551913,7360000
534,535,0.0606099071030132,-0.256034191451656,-79.186579654035,-0.258972321907301,-79.1892285005609,0.148869221664059,0.0882593145610456,2019.99982228098,2020.06043218808,7360000
534,13,0.579412691696001,-0.256034191451656,-79.186579654035,-0.257796667074409,-79.186423942535,0.667672006257046,0.0882593145610456,2019.99982228098,2020.57923497268,7360000
535,538,0.246647421399484,-0.258972321907301,-79.1892285005609,-0.255038176880104,-79.1880614264432,0.395516643063543,0.148869221664059,2020.06043218808,2020.30707960948,7360000
535,536,0.387762541224139,-0.258972321907301,-79.1892285005609,-0.258860580989723,-79.1866732095478,0.536631762888198,0.148869221664059,2020.06043218808,2020.44819472931,7360000
536,537,0.160620343981392,-0.258860580989723,-79.1866732095478,-0.25487042905609,-79.1824168119894,0.69725210686959,0.536631762888198,2020.44819472931,2020.60881507329,7360000
536,16,0.204810735172164,-0.258860580989723,-79.1866732095478,-0.25761018402877,-79.1869514993768,0.741442498060362,0.536631762888198,2020.44819472931,2020.65300546448,7360000
537,14,0.161676729988561,-0.25487042905609,-79.1824168119894,-0.254746350993005,-79.1815147292549,0.858928836858152,0.69725210686959,2020.60881507329,2020.77049180328,7360000
537,15,0.153480008677183,-0.25487042905609,-79.1824168119894,-0.255118872409873,-79.1838102470011,0.850732115546773,0.69725210686959,2020.60881507329,2020.76229508197,7360000
538,18,0.190188150078809,-0.255038176880104,-79.1880614264432,-0.257477383193809,-79.1897887037546,0.585704793142352,0.395516643063543,2020.30707960948,2020.49726775956,7360000
538,17,0.190188150078809,-0.255038176880104,-79.1880614264432,-0.2507589624246,-79.1868262424551,0.585704793142352,0.395516643063543,2020.30707960948,2020.49726775956,7360000
539,540,0.00335687843489907,0.718434602028994,-79.3055939028047,0.441940150237673,-78.2885728042615,0.0835411384787818,0.0801842600438827,2019.99174722646,2019.9951041049,7360000
539,52,0.491859330912611,0.718434602028994,-79.3055939028047,0.711621483976793,-79.3042254106563,0.572043590956494,0.0801842600438827,2019.99174722646,2020.48360655738,7360000
540,559,0.00415895745696782,0.441940150237673,-78.2885728042615,0.441693026115076,-78.2884041783869,0.0877000959357496,0.0835411384787818,2019.9951041049,2019.99926306236,7360000
540,541,0.00286712069636108,0.441940150237673,-78.2885728042615,0.442207439146137,-78.2884587933105,0.0864082591751428,0.0835411384787818,2019.9951041049,2019.9979712256,7360000
541,542,4.43986318992007e-05,0.442207439146137,-78.2884587933105,0.442698634035043,-78.2890963867043,0.086452657807042,0.0864082591751428,2019.9979712256,2019.99801562423,7360000
541,556,0.000316942823023858,0.442207439146137,-78.2884587933105,0.442122856352394,-78.2875507558022,0.0867252019981667,0.0864082591751428,2019.9979712256,2019.99828816842,7360000
542,543,9.40661488015859e-05,0.442698634035043,-78.2890963867043,0.442710442958149,-78.2890431297563,0.0865467239558436,0.086452657807042,2019.99801562423,2019.99810969038,7360000
542,34,0.86264011347741,0.442698634035043,-78.2890963867043,0.439053148856617,-78.2941330702546,0.949092771284452,0.086452657807042,2019.99801562423,2020.8606557377,7360000
543,544,0.546648338389012,0.442710442958149,-78.2890431297563,0.442277315859388,-78.2876699399624,0.633195062344855,0.0865467239558436,2019.99810969038,2020.54475802877,7360000
543,548,0.000802308372042204,0.442710442958149,-78.2890431297563,0.442743852190966,-78.2891719644059,0.0873490323278858,0.0865467239558436,2019.99810969038,2019.99891199875,7360000
