name	nameseq	pangolineage	date	state
EPIISL2405158/B.1.1.7/2021-05-26/GUAYAS	EPIISL2405158	B.1.1.7	2021-05-26	GUAYAS
EPIISL2893576/B.1.1.7/2021-06-18/MANABI	EPIISL2893576	B.1.1.7	2021-06-18	MANABI
EPIISL2893569/B.1.1.7/2021-06-08/MANABI	EPIISL2893569	B.1.1.7	2021-06-08	MANABI
EPIISL2893566/B.1.1.7/2021-06-09/MANABI	EPIISL2893566	B.1.1.7	2021-06-09	MANABI
EPIISL2893561/B.1.1.7/2021-06-09/MANABI	EPIISL2893561	B.1.1.7	2021-06-09	MANABI
EPIISL2893560/B.1.1.7/2021-06-09/MANABI	EPIISL2893560	B.1.1.7	2021-06-09	MANABI
EPIISL2893570/B.1.1.7/2021-06-18/MANABI	EPIISL2893570	B.1.1.7	2021-06-18	MANABI
EPIISL3274508/B.1.1.7/2021-07-15/GUAYAS	EPIISL3274508	B.1.1.7	2021-07-15	GUAYAS
EPIISL3274572/B.1.1.7/2021-07-15/MANABI	EPIISL3274572	B.1.1.7	2021-07-15	MANABI
EPIISL14081291/B.1.1.7/2021-07-22/PICHINCHA	EPIISL14081291	B.1.1.7	2021-07-22	PICHINCHA
EPIISL2757600/B.1.1.7/2021-06-01/LOS_RIOS	EPIISL2757600	B.1.1.7	2021-06-01	LOS_RIOS
EPIISL2757594/B.1.1.7/2021-06-01/LOS_RIOS	EPIISL2757594	B.1.1.7	2021-06-01	LOS_RIOS
EPIISL3274537/B.1.1.7/2021-07-16/PICHINCHA	EPIISL3274537	B.1.1.7	2021-07-16	PICHINCHA
EPIISL6129762/B.1.1.7/2021-08-16/PICHINCHA	EPIISL6129762	B.1.1.7	2021-08-16	PICHINCHA
EPIISL2893577/B.1.1.7/2021-06-15/GUAYAS	EPIISL2893577	B.1.1.7	2021-06-15	GUAYAS
EPIISL2348779/B.1.1.7/2021-05-13/CHIMBORAZO	EPIISL2348779	B.1.1.7	2021-05-13	CHIMBORAZO
EPIISL3260700/B.1.1.7/2021-07-29/PICHINCHA	EPIISL3260700	B.1.1.7	2021-07-29	PICHINCHA
EPIISL2757609/B.1.1.7/2021-06-10/CHIMBORAZO	EPIISL2757609	B.1.1.7	2021-06-10	CHIMBORAZO
EPIISL3274476/B.1.1.7/2021-07-20/LOS_RIOS	EPIISL3274476	B.1.1.7	2021-07-20	LOS_RIOS
EPIISL14081289/B.1.1.7/2021-07-20/PICHINCHA	EPIISL14081289	B.1.1.7	2021-07-20	PICHINCHA
EPIISL4497230/B.1.1.7/2021-07-13/MORONA_SANTIAGO	EPIISL4497230	B.1.1.7	2021-07-13	MORONA_SANTIAGO
EPIISL2988469/B.1.1.7/2021-06-17/CHIMBORAZO	EPIISL2988469	B.1.1.7	2021-06-17	CHIMBORAZO
EPIISL3274528/B.1.1.7/2021-07-16/PICHINCHA	EPIISL3274528	B.1.1.7	2021-07-16	PICHINCHA
EPIISL12877126/B.1.1.7/2021-08-09/PICHINCHA	EPIISL12877126	B.1.1.7	2021-08-09	PICHINCHA
EPIISL12598423/B.1.1.7/2021-06-11/CHIMBORAZO	EPIISL12598423	B.1.1.7	2021-06-11	CHIMBORAZO
EPIISL4497190/B.1.1.7/2021-07-12/MORONA_SANTIAGO	EPIISL4497190	B.1.1.7	2021-07-12	MORONA_SANTIAGO
EPIISL3274417/B.1.1.7/2021-07-20/EL_ORO	EPIISL3274417	B.1.1.7	2021-07-20	EL_ORO
EPIISL2604878/B.1.1.7/2021-06-09/GUAYAS	EPIISL2604878	B.1.1.7	2021-06-09	GUAYAS
EPIISL6129221/B.1.1.7/2021-08-19/PICHINCHA	EPIISL6129221	B.1.1.7	2021-08-19	PICHINCHA
EPIISL6129769/B.1.1.7/2021-08-26/GUAYAS	EPIISL6129769	B.1.1.7	2021-08-26	GUAYAS
EPIISL2348771/B.1.1.7/2021-05-13/SANTO_DOMINGO	EPIISL2348771	B.1.1.7	2021-05-13	SANTO_DOMINGO
EPIISL12876939/B.1.1.7/2021-08-03/GUAYAS	EPIISL12876939	B.1.1.7	2021-08-03	GUAYAS
EPIISL2988480/B.1.526/2021-06-23/CHIMBORAZO	EPIISL2988480	B.1.526	2021-06-23	CHIMBORAZO
EPIISL2988475/B.1.526/2021-06-29/CHIMBORAZO	EPIISL2988475	B.1.526	2021-06-29	CHIMBORAZO
EPIISL2757654/B.1.526/2021-05-08/CHIMBORAZO	EPIISL2757654	B.1.526	2021-05-08	CHIMBORAZO
EPIISL3068238/B.1.526/2021-07-09/MANABI	EPIISL3068238	B.1.526	2021-07-09	MANABI
EPIISL2988576/B.1.526/2021-07-02/MANABI	EPIISL2988576	B.1.526	2021-07-02	MANABI
EPIISL2405166/B.1.526/2021-05-26/GUAYAS	EPIISL2405166	B.1.526	2021-05-26	GUAYAS
EPIISL1381305/B.1.526/2021-03-20/GUAYAS	EPIISL1381305	B.1.526	2021-03-20	GUAYAS
EPIISL2988516/B.1.526/2021-07-01/MANABI	EPIISL2988516	B.1.526	2021-07-01	MANABI
EPIISL2988481/B.1.526/2021-07-01/MANABI	EPIISL2988481	B.1.526	2021-07-01	MANABI
EPIISL1443676/B.1.526/2021-03-17/GUAYAS	EPIISL1443676	B.1.526	2021-03-17	GUAYAS
EPIISL2757608/B.1.526/2021-05-19/SANTA_ELENA	EPIISL2757608	B.1.526	2021-05-19	SANTA_ELENA
EPIISL2405152/B.1.526/2021-05-17/GUAYAS	EPIISL2405152	B.1.526	2021-05-17	GUAYAS
EPIISL1443681/B.1.526/2021-01-04/GUAYAS	EPIISL1443681	B.1.526	2021-01-04	GUAYAS
EPIISL2893660/B.1.526/2021-06-02/MANABI	EPIISL2893660	B.1.526	2021-06-02	MANABI
EPIISL2893656/B.1.526/2021-06-14/MANABI	EPIISL2893656	B.1.526	2021-06-14	MANABI
EPIISL4497277/B.1.526/2021-07-26/MANABI	EPIISL4497277	B.1.526	2021-07-26	MANABI
EPIISL2488749/B.1.526/2021-05-07/ESMERALDAS	EPIISL2488749	B.1.526	2021-05-07	ESMERALDAS
EPIISL2893621/B.1.526/2021-06-17/EL_ORO	EPIISL2893621	B.1.526	2021-06-17	EL_ORO
EPIISL2988474/B.1.526/2021-06-10/EL_ORO	EPIISL2988474	B.1.526	2021-06-10	EL_ORO
EPIISL2988477/B.1.526/2021-07-05/GUAYAS	EPIISL2988477	B.1.526	2021-07-05	GUAYAS
EPIISL2988583/B.1.526/2021-07-05/GUAYAS	EPIISL2988583	B.1.526	2021-07-05	GUAYAS
EPIISL1968646/B.1.526/2021-04-12/GUAYAS	EPIISL1968646	B.1.526	2021-04-12	GUAYAS
EPIISL12877050/B.1.526/2021-08-04/PICHINCHA	EPIISL12877050	B.1.526	2021-08-04	PICHINCHA
EPIISL2757631/B.1.526/2021-05-28/SANTO_DOMINGO	EPIISL2757631	B.1.526	2021-05-28	SANTO_DOMINGO
EPIISL2988447/B.1.526/2021-07-05/SANTA_ELENA	EPIISL2988447	B.1.526	2021-07-05	SANTA_ELENA
EPIISL2893637/B.1.526/2021-06-15/GUAYAS	EPIISL2893637	B.1.526	2021-06-15	GUAYAS
EPIISL2757643/B.1.526/2021-05-27/GUAYAS	EPIISL2757643	B.1.526	2021-05-27	GUAYAS
EPIISL2893628/B.1.526/2021-06-11/GUAYAS	EPIISL2893628	B.1.526	2021-06-11	GUAYAS
EPIISL2757637/B.1.526/2021-05-26/GUAYAS	EPIISL2757637	B.1.526	2021-05-26	GUAYAS
EPIISL2757587/B.1.526/2021-05-05/GUAYAS	EPIISL2757587	B.1.526	2021-05-05	GUAYAS
EPIISL2988494/B.1.526/2021-07-01/MANABI	EPIISL2988494	B.1.526	2021-07-01	MANABI
EPIISL6128220/B.1.526/2021-08-23/MANABI	EPIISL6128220	B.1.526	2021-08-23	MANABI
EPIISL2488736/B.1.526/2021-05-11/MANABI	EPIISL2488736	B.1.526	2021-05-11	MANABI
EPIISL2893640/B.1.526/2021-06-09/MANABI	EPIISL2893640	B.1.526	2021-06-09	MANABI
EPIISL2893666/B.1.526/2021-06-09/MANABI	EPIISL2893666	B.1.526	2021-06-09	MANABI
EPIISL2757632/B.1.526/2021-05-23/BOLIVAR	EPIISL2757632	B.1.526	2021-05-23	BOLIVAR
EPIISL2348751/B.1.526/2021-05-12/LOS_RIOS	EPIISL2348751	B.1.526	2021-05-12	LOS_RIOS
EPIISL2488752/B.1.526/2021-05-06/LOS_RIOS	EPIISL2488752	B.1.526	2021-05-06	LOS_RIOS
EPIISL4511374/B.1.526/2021-06-07/QUITO	EPIISL4511374	B.1.526	2021-06-07	QUITO
EPIISL2757615/B.1.526/2021-05-27/CHIMBORAZO	EPIISL2757615	B.1.526	2021-05-27	CHIMBORAZO
EPIISL3088322/B.1.526/2021-06-30/GUAYAS	EPIISL3088322	B.1.526	2021-06-30	GUAYAS
EPIISL3088328/B.1.526/2021-07-20/GUAYAS	EPIISL3088328	B.1.526	2021-07-20	GUAYAS
EPIISL3088304/B.1.526/2021-06-28/GUAYAS	EPIISL3088304	B.1.526	2021-06-28	GUAYAS
EPIISL2893644/B.1.526/2021-06-08/GUAYAS	EPIISL2893644	B.1.526	2021-06-08	GUAYAS
EPIISL2893659/B.1.526/2021-06-07/MANABI	EPIISL2893659	B.1.526	2021-06-07	MANABI
EPIISL2893641/B.1.526/2021-06-08/GUAYAS	EPIISL2893641	B.1.526	2021-06-08	GUAYAS
EPIISL2893646/B.1.526/2021-06-14/GUAYAS	EPIISL2893646	B.1.526	2021-06-14	GUAYAS
EPIISL3088312/B.1.526/2021-07-21/GUAYAS	EPIISL3088312	B.1.526	2021-07-21	GUAYAS
EPIISL2988569/B.1.526/2021-06-30/GUAYAS	EPIISL2988569	B.1.526	2021-06-30	GUAYAS
EPIISL3274609/B.1.526/2021-07-19/GUAYAS	EPIISL3274609	B.1.526	2021-07-19	GUAYAS
EPIISL2488715/B.1.526/2021-05-05/SANTO_DOMINGO	EPIISL2488715	B.1.526	2021-05-05	SANTO_DOMINGO
EPIISL3088325/B.1.526/2021-07-19/GUAYAS	EPIISL3088325	B.1.526	2021-07-19	GUAYAS
EPIISL2405149/B.1.526/2021-05-27/LOS_RIOS	EPIISL2405149	B.1.526	2021-05-27	LOS_RIOS
EPIISL5737352/B.1.526/2021-08-22/GUAYAS	EPIISL5737352	B.1.526	2021-08-22	GUAYAS
EPIISL2893619/B.1.526/2021-06-14/MANABI	EPIISL2893619	B.1.526	2021-06-14	MANABI
EPIISL2893618/B.1.526/2021-06-14/MANABI	EPIISL2893618	B.1.526	2021-06-14	MANABI
EPIISL2134871/B.1.526/2021-04-29/LOJA	EPIISL2134871	B.1.526	2021-04-29	LOJA
EPIISL2988476/B.1.526/2021-06-22/EL_ORO	EPIISL2988476	B.1.526	2021-06-22	EL_ORO
EPIISL2988458/B.1.526/2021-06-25/EL_ORO	EPIISL2988458	B.1.526	2021-06-25	EL_ORO
EPIISL3274580/B.1.526/2021-07-06/AZUAY	EPIISL3274580	B.1.526	2021-07-06	AZUAY
EPIISL2893623/B.1.526/2021-06-09/MANABI	EPIISL2893623	B.1.526	2021-06-09	MANABI
EPIISL2757626/B.1.526/2021-05-17/CHIMBORAZO	EPIISL2757626	B.1.526	2021-05-17	CHIMBORAZO
EPIISL2893648/B.1.526/2021-06-10/GUAYAS	EPIISL2893648	B.1.526	2021-06-10	GUAYAS
EPIISL2348773/B.1.526/2021-05-13/GUAYAS	EPIISL2348773	B.1.526	2021-05-13	GUAYAS
EPIISL2988460/B.1.526/2021-07-02/LOS_RIOS	EPIISL2988460	B.1.526	2021-07-02	LOS_RIOS
EPIISL2405151/B.1.526/2021-05-26/MANABI	EPIISL2405151	B.1.526	2021-05-26	MANABI
EPIISL2893631/B.1.526/2021-06-18/GUAYAS	EPIISL2893631	B.1.526	2021-06-18	GUAYAS
EPIISL2488755/B.1.526/2021-05-13/GUAYAS	EPIISL2488755	B.1.526	2021-05-13	GUAYAS
EPIISL2488742/B.1.526/2021-05-12/MANABI	EPIISL2488742	B.1.526	2021-05-12	MANABI
EPIISL2757620/B.1.526/2021-06-02/MANABI	EPIISL2757620	B.1.526	2021-06-02	MANABI
EPIISL1443680/B.1.526/2021-03-20/GUAYAS	EPIISL1443680	B.1.526	2021-03-20	GUAYAS
EPIISL2757607/B.1.526/2021-06-03/GUAYAS	EPIISL2757607	B.1.526	2021-06-03	GUAYAS
EPIISL2988456/B.1.526/2021-06-28/CHIMBORAZO	EPIISL2988456	B.1.526	2021-06-28	CHIMBORAZO
EPIISL2348747/B.1.526/2021-05-11/LOS_RIOS	EPIISL2348747	B.1.526	2021-05-11	LOS_RIOS
EPIISL2988545/B.1.526/2021-06-21/CHIMBORAZO	EPIISL2988545	B.1.526	2021-06-21	CHIMBORAZO
EPIISL4497212/B.1.526/2021-07-26/SANTO_DOMINGO	EPIISL4497212	B.1.526	2021-07-26	SANTO_DOMINGO
EPIISL2893626/B.1.526/2021-06-08/GUAYAS	EPIISL2893626	B.1.526	2021-06-08	GUAYAS
EPIISL2893622/B.1.526/2021-06-19/GUAYAS	EPIISL2893622	B.1.526	2021-06-19	GUAYAS
EPIISL2488710/B.1.526/2021-05-04/SANTA_ELENA	EPIISL2488710	B.1.526	2021-05-04	SANTA_ELENA
EPIISL2348791/B.1.526/2021-04-16/MANABI	EPIISL2348791	B.1.526	2021-04-16	MANABI
EPIISL2893665/B.1.526/2021-06-08/MANABI	EPIISL2893665	B.1.526	2021-06-08	MANABI
EPIISL6128175/B.1.526/2021-08-16/PICHINCHA	EPIISL6128175	B.1.526	2021-08-16	PICHINCHA
EPIISL2405145/B.1.526/2021-05-21/GUAYAS	EPIISL2405145	B.1.526	2021-05-21	GUAYAS
EPIISL1443682/B.1.526/2021-01-04/GUAYAS	EPIISL1443682	B.1.526	2021-01-04	GUAYAS
EPIISL2893650/B.1.526/2021-06-03/MANABI	EPIISL2893650	B.1.526	2021-06-03	MANABI
EPIISL2893642/B.1.526/2021-06-14/MANABI	EPIISL2893642	B.1.526	2021-06-14	MANABI
EPIISL2086716/B.1.526/2021-04-07/PORTOVIEJO	EPIISL2086716	B.1.526	2021-04-07	PORTOVIEJO
EPIISL2757653/B.1.526/2021-05-21/CANAR	EPIISL2757653	B.1.526	2021-05-21	CANAR
EPIISL2488718/B.1.526/2021-05-12/CHIMBORAZO	EPIISL2488718	B.1.526	2021-05-12	CHIMBORAZO
EPIISL4497261/B.1.526/2021-07-23/SANTO_DOMINGO	EPIISL4497261	B.1.526	2021-07-23	SANTO_DOMINGO
EPIISL2348756/B.1.526/2021-05-13/GUAYAS	EPIISL2348756	B.1.526	2021-05-13	GUAYAS
EPIISL3274434/B.1.526/2021-07-16/PICHINCHA	EPIISL3274434	B.1.526	2021-07-16	PICHINCHA
EPIISL2348754/B.1.526/2021-05-13/LOS_RIOS	EPIISL2348754	B.1.526	2021-05-13	LOS_RIOS
EPIISL2893657/B.1.526/2021-06-14/CHIMBORAZO	EPIISL2893657	B.1.526	2021-06-14	CHIMBORAZO
EPIISL2988572/B.1.526/2021-07-01/MANABI	EPIISL2988572	B.1.526	2021-07-01	MANABI
EPIISL2893630/B.1.526/2021-06-16/GUAYAS	EPIISL2893630	B.1.526	2021-06-16	GUAYAS
EPIISL2757604/B.1.526/2021-05-05/CHIMBORAZO	EPIISL2757604	B.1.526	2021-05-05	CHIMBORAZO
EPIISL2757599/B.1.526/2021-05-19/BOLIVAR	EPIISL2757599	B.1.526	2021-05-19	BOLIVAR
EPIISL2893663/B.1.526/2021-06-14/MANABI	EPIISL2893663	B.1.526	2021-06-14	MANABI
EPIISL2893649/B.1.526/2021-06-10/MANABI	EPIISL2893649	B.1.526	2021-06-10	MANABI
EPIISL2757648/B.1.526/2021-06-02/SANTO_DOMINGO	EPIISL2757648	B.1.526	2021-06-02	SANTO_DOMINGO
EPIISL4497030/B.1.526/2021-07-13/AZUAY	EPIISL4497030	B.1.526	2021-07-13	AZUAY
EPIISL4497094/B.1.526/2021-07-12/ORELLANA	EPIISL4497094	B.1.526	2021-07-12	ORELLANA
EPIISL4497104/B.1.526/2021-07-12/AZUAY	EPIISL4497104	B.1.526	2021-07-12	AZUAY
EPIISL2893647/B.1.526/2021-06-10/EL_ORO	EPIISL2893647	B.1.526	2021-06-10	EL_ORO
EPIISL2348760/B.1.526/2021-05-13/GUAYAS	EPIISL2348760	B.1.526	2021-05-13	GUAYAS
EPIISL3068206/B.1.526/2021-07-07/SANTO_DOMINGO	EPIISL3068206	B.1.526	2021-07-07	SANTO_DOMINGO
EPIISL2893654/B.1.526/2021-06-16/ESMERALDAS	EPIISL2893654	B.1.526	2021-06-16	ESMERALDAS
EPIISL3068227/B.1.526/2021-07-06/GUAYAS	EPIISL3068227	B.1.526	2021-07-06	GUAYAS
EPIISL2988461/B.1.526/2021-07-05/GUAYAS	EPIISL2988461	B.1.526	2021-07-05	GUAYAS
EPIISL2348765/B.1.526/2021-05-11/SANTO_DOMINGO	EPIISL2348765	B.1.526	2021-05-11	SANTO_DOMINGO
EPIISL2492353/B.1.526/2021-05-28/SANTO_DOMINGO	EPIISL2492353	B.1.526	2021-05-28	SANTO_DOMINGO
EPIISL2988517/B.1.526/2021-06-24/CHIMBORAZO	EPIISL2988517	B.1.526	2021-06-24	CHIMBORAZO
EPIISL6128185/B.1.526/2021-08-20/CHIMBORAZO	EPIISL6128185	B.1.526	2021-08-20	CHIMBORAZO
EPIISL6128202/B.1.526/2021-08-23/CHIMBORAZO	EPIISL6128202	B.1.526	2021-08-23	CHIMBORAZO
EPIISL2988489/B.1.526/2021-07-05/LOS_RIOS	EPIISL2988489	B.1.526	2021-07-05	LOS_RIOS
EPIISL3274583/B.1.526/2021-07-13/GUAYAS	EPIISL3274583	B.1.526	2021-07-13	GUAYAS
EPIISL4497255/B.1.526/2021-07-13/MORONA_SANTIAGO	EPIISL4497255	B.1.526	2021-07-13	MORONA_SANTIAGO
EPIISL4497004/B.1.526/2021-07-23/CANAR	EPIISL4497004	B.1.526	2021-07-23	CANAR
EPIISL3274448/B.1.526/2021-07-16/CANAR	EPIISL3274448	B.1.526	2021-07-16	CANAR
EPIISL2893627/B.1.526/2021-06-10/LOS_RIOS	EPIISL2893627	B.1.526	2021-06-10	LOS_RIOS
EPIISL2348763/B.1.526/2021-05-13/GUAYAS	EPIISL2348763	B.1.526	2021-05-13	GUAYAS
EPIISL2488725/B.1.526/2021-05-08/SANTO_DOMINGO	EPIISL2488725	B.1.526	2021-05-08	SANTO_DOMINGO
EPIISL2988483/B.1.526/2021-06-30/MANABI	EPIISL2988483	B.1.526	2021-06-30	MANABI
EPIISL3274554/B.1.526/2021-07-05/CHIMBORAZO	EPIISL3274554	B.1.526	2021-07-05	CHIMBORAZO
EPIISL2348764/B.1.526/2021-05-13/GUAYAS	EPIISL2348764	B.1.526	2021-05-13	GUAYAS
EPIISL2893643/B.1.526/2021-06-18/GUAYAS	EPIISL2893643	B.1.526	2021-06-18	GUAYAS
EPIISL2893634/B.1.526/2021-06-11/GUAYAS	EPIISL2893634	B.1.526	2021-06-11	GUAYAS
EPIISL2893629/B.1.526/2021-06-09/GUAYAS	EPIISL2893629	B.1.526	2021-06-09	GUAYAS
EPIISL2348757/B.1.526/2021-05-13/GUAYAS	EPIISL2348757	B.1.526	2021-05-13	GUAYAS
EPIISL3274464/B.1.526/2021-07-19/GUAYAS	EPIISL3274464	B.1.526	2021-07-19	GUAYAS
EPIISL4496971/B.1.526/2021-07-28/GUAYAS	EPIISL4496971	B.1.526	2021-07-28	GUAYAS
EPIISL2988574/B.1.526/2021-07-01/GUAYAS	EPIISL2988574	B.1.526	2021-07-01	GUAYAS
EPIISL2988530/B.1.526/2021-07-05/GUAYAS	EPIISL2988530	B.1.526	2021-07-05	GUAYAS
EPIISL2893624/B.1.526/2021-06-04/GUAYAS	EPIISL2893624	B.1.526	2021-06-04	GUAYAS
EPIISL2604873/B.1.526/2021-06-09/GUAYAS	EPIISL2604873	B.1.526	2021-06-09	GUAYAS
EPIISL2988571/B.1.526/2021-06-30/GUAYAS	EPIISL2988571	B.1.526	2021-06-30	GUAYAS
EPIISL2893607/B.1.526/2021-06-08/GUAYAS	EPIISL2893607	B.1.526	2021-06-08	GUAYAS
EPIISL3088314/B.1.526/2021-06-29/GUAYAS	EPIISL3088314	B.1.526	2021-06-29	GUAYAS
EPIISL2604880/B.1.526/2021-06-09/GUAYAS	EPIISL2604880	B.1.526	2021-06-09	GUAYAS
EPIISL2604879/B.1.526/2021-06-09/LOS_RIOS	EPIISL2604879	B.1.526	2021-06-09	LOS_RIOS
EPIISL6128811/B.1.526/2021-08-26/GUAYAS	EPIISL6128811	B.1.526	2021-08-26	GUAYAS
EPIISL4497133/B.1.526/2021-07-29/MANABI	EPIISL4497133	B.1.526	2021-07-29	MANABI
EPIISL3274450/B.1.526/2021-07-05/MORONA_SANTIAGO	EPIISL3274450	B.1.526	2021-07-05	MORONA_SANTIAGO
EPIISL2348746/B.1.526/2021-05-11/LOS_RIOS	EPIISL2348746	B.1.526	2021-05-11	LOS_RIOS
EPIISL2348745/B.1.526/2021-05-11/LOS_RIOS	EPIISL2348745	B.1.526	2021-05-11	LOS_RIOS
EPIISL2757625/B.1.526/2021-06-01/MANABI	EPIISL2757625	B.1.526	2021-06-01	MANABI
EPIISL2988521/B.1.526/2021-06-25/MANABI	EPIISL2988521	B.1.526	2021-06-25	MANABI
EPIISL2893625/B.1.526/2021-06-07/GUAYAS	EPIISL2893625	B.1.526	2021-06-07	GUAYAS
EPIISL3824597/B.1/2021-07-12/PICHINCHA	EPIISL3824597	B.1	2021-07-12	PICHINCHA
EPIISL3824589/B.1.526/2021-07-15/PICHINCHA	EPIISL3824589	B.1.526	2021-07-15	PICHINCHA
EPIISL2757596/B.1.526/2021-05-14/CHIMBORAZO	EPIISL2757596	B.1.526	2021-05-14	CHIMBORAZO
EPIISL4497200/B.1.526/2021-07-26/CHIMBORAZO	EPIISL4497200	B.1.526	2021-07-26	CHIMBORAZO
EPIISL2893653/B.1.526/2021-06-15/MANABI	EPIISL2893653	B.1.526	2021-06-15	MANABI
EPIISL2757590/B.1.526/2021-06-01/MANABI	EPIISL2757590	B.1.526	2021-06-01	MANABI
EPIISL2893584/B.1.526/2021-06-11/BOLIVAR	EPIISL2893584	B.1.526	2021-06-11	BOLIVAR
EPIISL2893636/B.1.526/2021-06-09/CHIMBORAZO	EPIISL2893636	B.1.526	2021-06-09	CHIMBORAZO
EPIISL4496972/B.1.526/2021-07-12/NAPO	EPIISL4496972	B.1.526	2021-07-12	NAPO
EPIISL4497153/B.1.526/2021-07-20/PICHINCHA	EPIISL4497153	B.1.526	2021-07-20	PICHINCHA
EPIISL3068152/B.1.526/2021-07-04/AZUAY	EPIISL3068152	B.1.526	2021-07-04	AZUAY
EPIISL2757636/B.1.526/2021-05-17/ESMERALDAS	EPIISL2757636	B.1.526	2021-05-17	ESMERALDAS
EPIISL2488711/B.1.526/2021-05-09/SANTO_DOMINGO	EPIISL2488711	B.1.526	2021-05-09	SANTO_DOMINGO
EPIISL2757617/B.1.526/2021-05-27/BOLIVAR	EPIISL2757617	B.1.526	2021-05-27	BOLIVAR
EPIISL3274578/B.1.526/2021-07-20/MANABI	EPIISL3274578	B.1.526	2021-07-20	MANABI
EPIISL2488746/B.1.526/2021-05-12/GUAYAS	EPIISL2488746	B.1.526	2021-05-12	GUAYAS
EPIISL4497181/B.1.526/2021-07-26/MANABI	EPIISL4497181	B.1.526	2021-07-26	MANABI
EPIISL11579432/B.1.526/2021-04-08/PICHINCHA	EPIISL11579432	B.1.526	2021-04-08	PICHINCHA
EPIISL12877057/B.1.526/2021-08-05/PICHINCHA	EPIISL12877057	B.1.526	2021-08-05	PICHINCHA
EPIISL3068240/B.1.526/2021-07-12/GUAYAS	EPIISL3068240	B.1.526	2021-07-12	GUAYAS
EPIISL2893645/B.1.526/2021-05-07/GUAYAS	EPIISL2893645	B.1.526	2021-05-07	GUAYAS
EPIISL2757606/B.1.526/2021-06-02/BOLIVAR	EPIISL2757606	B.1.526	2021-06-02	BOLIVAR
EPIISL2757601/B.1.526/2021-05-23/BOLIVAR	EPIISL2757601	B.1.526	2021-05-23	BOLIVAR
EPIISL2488735/B.1.526/2021-05-08/BOLIVAR	EPIISL2488735	B.1.526	2021-05-08	BOLIVAR
EPIISL3274590/B.1.526/2021-07-07/CHIMBORAZO	EPIISL3274590	B.1.526	2021-07-07	CHIMBORAZO
EPIISL2988557/B.1.526/2021-07-02/SANTO_DOMINGO	EPIISL2988557	B.1.526	2021-07-02	SANTO_DOMINGO
EPIISL2988507/B.1.526/2021-06-30/SANTO_DOMINGO	EPIISL2988507	B.1.526	2021-06-30	SANTO_DOMINGO
EPIISL2988544/B.1.526/2021-06-28/SANTO_DOMINGO	EPIISL2988544	B.1.526	2021-06-28	SANTO_DOMINGO
EPIISL2988535/B.1.526/2021-06-28/SANTO_DOMINGO	EPIISL2988535	B.1.526	2021-06-28	SANTO_DOMINGO
EPIISL2893658/B.1.526/2021-06-04/LOS_RIOS	EPIISL2893658	B.1.526	2021-06-04	LOS_RIOS
EPIISL2893633/B.1.526/2021-06-06/GUAYAS	EPIISL2893633	B.1.526	2021-06-06	GUAYAS
EPIISL14081267/B.1.526/2021-06-07/PICHINCHA	EPIISL14081267	B.1.526	2021-06-07	PICHINCHA
EPIISL3274553/B.1.526/2021-07-15/PICHINCHA	EPIISL3274553	B.1.526	2021-07-15	PICHINCHA
EPIISL3068225/B.1.526/2021-07-05/MANABI	EPIISL3068225	B.1.526	2021-07-05	MANABI
EPIISL2348766/B.1.526/2021-05-13/SANTO_DOMINGO	EPIISL2348766	B.1.526	2021-05-13	SANTO_DOMINGO
EPIISL4496981/B.1.526/2021-07-14/NAPO	EPIISL4496981	B.1.526	2021-07-14	NAPO
EPIISL4497082/B.1.526/2021-07-13/ORELLANA	EPIISL4497082	B.1.526	2021-07-13	ORELLANA
EPIISL3274600/B.1.526/2021-07-05/MORONA_SANTIAGO	EPIISL3274600	B.1.526	2021-07-05	MORONA_SANTIAGO
EPIISL3274408/B.1.526/2021-07-05/MORONA_SANTIAGO	EPIISL3274408	B.1.526	2021-07-05	MORONA_SANTIAGO
EPIISL2988538/B.1.526/2021-07-01/LOS_RIOS	EPIISL2988538	B.1.526	2021-07-01	LOS_RIOS
EPIISL2988543/B.1.526/2021-06-29/LOS_RIOS	EPIISL2988543	B.1.526	2021-06-29	LOS_RIOS
EPIISL2988504/B.1.526/2021-07-02/LOS_RIOS	EPIISL2988504	B.1.526	2021-07-02	LOS_RIOS
EPIISL2988465/B.1.526/2021-07-02/LOS_RIOS	EPIISL2988465	B.1.526	2021-07-02	LOS_RIOS
EPIISL2893661/B.1.526/2021-06-05/LOS_RIOS	EPIISL2893661	B.1.526	2021-06-05	LOS_RIOS
EPIISL2893652/B.1.526/2021-06-10/GUAYAS	EPIISL2893652	B.1.526	2021-06-10	GUAYAS
EPIISL2893620/B.1.526/2021-06-03/GUAYAS	EPIISL2893620	B.1.526	2021-06-03	GUAYAS
EPIISL2757605/B.1.526/2021-06-03/GUAYAS	EPIISL2757605	B.1.526	2021-06-03	GUAYAS
EPIISL3506146/B.1.526/2021-07-19/SANTO_DOMINGO	EPIISL3506146	B.1.526	2021-07-19	SANTO_DOMINGO
EPIISL2488740/B.1.526/2021-05-17/GUAYAS	EPIISL2488740	B.1.526	2021-05-17	GUAYAS
EPIISL2757629/B.1.526/2021-05-14/CHIMBORAZO	EPIISL2757629	B.1.526	2021-05-14	CHIMBORAZO
EPIISL2757627/B.1.526/2021-06-03/MANABI	EPIISL2757627	B.1.526	2021-06-03	MANABI
